stdg_Cd,bjd_Nm,posifertca_Fachs1_Area,posifertca_Fachs2_Area,posifertca_Fachs3_Area,posifertca_Fachs4_Area,posifertca_Fachs5_Area,posifertca_Fachs6_Area,posifertca_Fruit1_Area,posifertca_Fruit2_Area,posifertca_Fruit3_Area,posifertca_Fruit4_Area,posifertca_Fruit5_Area,posifertca_Fruit6_Area,posifertca_Pfld1_Area,posifertca_Pfld2_Area,posifertca_Pfld3_Area,posifertca_Pfld4_Area,posifertca_Pfld5_Area,posifertca_Pfld6_Area,posifertca_Rfld1_Area,posifertca_Rfld2_Area,posifertca_Rfld3_Area,posifertca_Rfld4_Area,posifertca_Rfld5_Area,posifertca_Rfld6_Area
4159012000,경기도 화성시 반월동,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,4,2,6
4159012300,경기도 화성시 배양동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,1,0,0
4159012400,경기도 화성시 기안동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,1,0,0,1,1,0,0
4159012200,경기도 화성시 황계동,-,-,-,-,-,-,-,-,-,-,-,-,0,3,2,0,1,2,0,0,2,3,12,49
4159012500,경기도 화성시 송산동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,2
4159012600,경기도 화성시 안녕동,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,1,1,1,0,1,15,16,18,30
2818510600,인천광역시 연수구 송도동,-,-,-,-,-,-,-,-,-,-,-,-,2,3,3,3,3,12,-,-,-,-,-,-
4425031500,충청남도 계룡시 엄사면,0,0,2,3,4,31,0,1,0,0,0,0,14,12,14,11,19,45,6,14,32,62,55,180
4425031521,충청남도 계룡시 엄사면 엄사리,0,0,0,0,1,8,-,-,-,-,-,-,0,1,3,2,6,12,0,5,4,3,3,15
4425031522,충청남도 계룡시 엄사면 유동리,0,0,0,1,0,2,-,-,-,-,-,-,2,2,2,2,2,15,0,1,1,3,2,15
4425031523,충청남도 계룡시 엄사면 광석리,0,0,0,0,0,5,-,-,-,-,-,-,2,2,1,3,2,4,1,1,9,28,22,55
4425031524,충청남도 계룡시 엄사면 도곡리,0,0,0,0,0,12,-,-,-,-,-,-,5,3,3,2,5,7,0,0,1,8,9,59
4671040025,전라남도 담양군 수북면 고성리,0,0,0,1,2,32,1,2,1,3,2,7,0,0,1,5,4,1,8,37,74,126,105,54
4671040028,전라남도 담양군 수북면 궁산리,0,0,1,1,1,12,7,2,3,1,1,4,0,0,3,5,3,5,0,3,8,24,31,19
4785031042,경상북도 칠곡군 지천면 창평리,0,0,1,1,1,3,-,-,-,-,-,-,0,0,0,1,1,2,1,1,2,2,1,1
4785031044,경상북도 칠곡군 지천면 덕산리,0,0,1,4,5,15,0,0,0,0,0,1,0,0,0,1,2,8,0,0,0,1,1,1
4785031047,경상북도 칠곡군 지천면 용산리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,3,0,0,1,1,0,1
4785031049,경상북도 칠곡군 지천면 낙산리,0,0,0,0,0,1,-,-,-,-,-,-,0,0,0,1,0,0,0,0,1,1,0,1
4785032033,경상북도 칠곡군 동명면 학명리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,1,1,0,0,1,0,0,1
4785032038,경상북도 칠곡군 동명면 봉암리,-,-,-,-,-,-,-,-,-,-,-,-,66,0,0,0,0,13,0,0,1,1,1,1
4785033034,경상북도 칠곡군 가산면 다부리,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,2,0,1,1,1,2,3
4785033037,경상북도 칠곡군 가산면 응추리,0,0,0,0,0,7,0,1,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,0
4128510700,경기도 고양시일산동구 풍동,0,0,0,0,1,6,-,-,-,-,-,-,2,4,6,5,5,6,1,3,3,2,3,2
4128510800,경기도 고양시일산동구 산황동,0,0,1,2,2,6,0,3,0,3,10,7,10,7,8,9,2,4,0,2,2,8,3,4
4128510600,경기도 고양시일산동구 백석동,0,0,4,7,4,12,-,-,-,-,-,-,126,186,109,34,15,3,1,0,6,19,36,109
4128510500,경기도 고양시일산동구 마두동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4128510900,경기도 고양시일산동구 사리현동,1,2,3,5,3,25,1,0,0,0,0,0,3,4,5,6,1,2,9,6,2,1,0,1
4128511000,경기도 고양시일산동구 지영동,1,0,1,0,0,2,-,-,-,-,-,-,3,2,2,0,0,3,27,13,7,12,3,1
4128511100,경기도 고양시일산동구 설문동,0,0,1,0,0,1,-,-,-,-,-,-,13,9,7,0,0,6,21,23,14,15,7,4
4128511200,경기도 고양시일산동구 문봉동,0,0,0,0,1,4,0,2,9,6,4,7,3,1,2,1,1,4,2,2,2,3,2,0
4128511300,경기도 고양시일산동구 성석동,1,1,1,1,2,6,-,-,-,-,-,-,9,7,2,7,4,18,55,44,48,17,9,8
4128700000,경기도 고양시일산서구,4,9,13,17,37,110,1,4,2,1,1,2,56,62,83,28,17,59,191,324,405,256,176,161
4128710100,경기도 고양시일산서구 일산동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,4,1,1,0
4128710300,경기도 고양시일산서구 탄현동,-,-,-,-,-,-,-,-,-,-,-,-,0,6,38,0,0,0,2,1,0,0,0,0
4711331024,경상북도 포항시북구 신광면 죽성리,-,-,-,-,-,-,0,0,1,0,2,1,12,9,12,19,9,16,16,31,24,12,6,7
4711331027,경상북도 포항시북구 신광면 사정리,0,0,3,0,0,0,0,0,2,1,5,11,2,2,12,17,7,9,10,12,16,54,64,4
4711331030,경상북도 포항시북구 신광면 반곡리,-,-,-,-,-,-,0,0,0,0,0,1,3,2,4,7,3,4,1,5,9,10,11,6
4711332000,경상북도 포항시북구 청하면,0,0,0,1,1,9,0,2,4,1,8,49,24,42,26,90,78,103,6,45,81,90,106,124
4711332022,경상북도 포항시북구 청하면 덕천리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,0,3,5,2,0,1,7,7,4,4
4711332025,경상북도 포항시북구 청하면 용두리,-,-,-,-,-,-,-,-,-,-,-,-,2,1,0,3,17,2,0,0,17,2,19,22
4711332028,경상북도 포항시북구 청하면 이가리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,0,1,1,1,3,8,18,2
4711332030,경상북도 포항시북구 청하면 신흥리,-,-,-,-,-,-,0,0,0,0,1,0,3,7,2,6,7,5,0,1,2,5,2,5
4711332032,경상북도 포항시북구 청하면 고현리,0,0,0,0,0,4,-,-,-,-,-,-,5,8,2,18,5,22,0,1,1,5,14,8
4711332034,경상북도 포항시북구 청하면 상대리,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,4,3,10,0,1,2,7,2,12
4711332035,경상북도 포항시북구 청하면 서정리,-,-,-,-,-,-,0,2,3,1,2,7,0,2,2,5,7,15,0,2,6,8,5,16
4672037027,전라남도 곡성군 옥과면 주산리,0,0,0,0,1,7,0,0,0,0,0,2,1,2,2,1,0,6,10,45,45,12,26,49
4672037031,전라남도 곡성군 옥과면 황산리,-,-,-,-,-,-,-,-,-,-,-,-,3,4,7,2,2,2,7,18,8,9,9,7
4672038023,전라남도 곡성군 입면 대장리,-,-,-,-,-,-,0,0,0,1,0,1,0,1,1,1,0,0,6,14,6,7,3,7
4672038025,전라남도 곡성군 입면 만수리,-,-,-,-,-,-,0,0,0,1,1,34,1,2,1,3,4,8,4,32,43,28,15,25
4672038028,전라남도 곡성군 입면 제월리,-,-,-,-,-,-,3,2,3,7,3,20,0,8,39,7,5,11,25,72,53,41,15,17
4672038030,전라남도 곡성군 입면 입석리,-,-,-,-,-,-,1,1,1,0,0,1,4,7,7,4,6,15,31,59,15,5,3,4
4672039022,전라남도 곡성군 겸면 가정리,0,0,0,0,1,3,-,-,-,-,-,-,2,5,3,5,1,4,10,63,38,33,21,45
4423033032,충청남도 논산시 노성면 노티리,0,1,2,5,7,14,-,-,-,-,-,-,6,6,3,6,2,6,13,1,3,1,0,2
4423033034,충청남도 논산시 노성면 화곡리,0,0,3,2,5,17,-,-,-,-,-,-,1,4,10,2,2,4,4,1,1,1,0,5
4715044024,경상북도 김천시 대덕면 내감리,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-,-,-,-,-,-
4715044027,경상북도 김천시 대덕면 추량리,-,-,-,-,-,-,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4715045000,경상북도 김천시 증산면,0,0,0,0,0,14,17,6,12,12,9,31,2,1,2,2,3,8,0,0,3,2,3,3
4715045021,경상북도 김천시 증산면 황항리,-,-,-,-,-,-,3,1,2,3,0,5,-,-,-,-,-,-,-,-,-,-,-,-
4715045023,경상북도 김천시 증산면 동안리,-,-,-,-,-,-,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1
4715045026,경상북도 김천시 증산면 수도리,-,-,-,-,-,-,2,1,1,1,0,1,0,0,1,0,0,0,-,-,-,-,-,-
4715045028,경상북도 김천시 증산면 금곡리,0,0,0,0,0,14,2,1,2,2,3,10,0,0,0,0,1,4,-,-,-,-,-,-
4782035038,경상북도 청도군 운문면 공암리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,-,-,-,-,-,-
4782035040,경상북도 청도군 운문면 봉하리,-,-,-,-,-,-,0,0,0,0,0,2,0,0,0,0,0,11,1,1,3,10,15,19
4782036032,경상북도 청도군 금천면 사전리,-,-,-,-,-,-,0,0,0,0,0,1,2,3,2,2,3,4,0,0,1,3,4,6
4782036035,경상북도 청도군 금천면 소천리,-,-,-,-,-,-,0,0,0,1,1,5,2,3,5,4,2,7,0,1,0,2,1,4
4782036039,경상북도 청도군 금천면 박곡리,-,-,-,-,-,-,0,0,0,0,0,3,1,2,4,4,3,11,1,2,5,4,2,3
4782037000,경상북도 청도군 매전면,0,0,0,1,0,7,12,9,9,11,12,45,66,42,67,45,39,130,5,12,30,38,33,53
4782037043,경상북도 청도군 매전면 금곡리,-,-,-,-,-,-,0,0,0,0,0,1,0,0,1,1,1,1,-,-,-,-,-,-
4782037046,경상북도 청도군 매전면 용산리,-,-,-,-,-,-,0,0,0,0,0,3,0,0,1,1,2,8,0,0,1,2,2,2
4782037048,경상북도 청도군 매전면 호화리,0,0,0,0,0,1,0,0,0,0,0,2,4,3,3,4,2,3,0,0,3,2,2,2
4782037050,경상북도 청도군 매전면 예전리,-,-,-,-,-,-,0,2,0,0,0,5,1,1,1,1,1,4,0,1,3,1,2,2
4782037054,경상북도 청도군 매전면 구촌리,-,-,-,-,-,-,0,0,0,0,0,1,2,2,2,2,3,3,0,1,3,4,1,1
4690035034,전라남도 진도군 지산면 오류리,-,-,-,-,-,-,-,-,-,-,-,-,4,9,8,6,5,37,8,5,15,23,17,43
4690036021,전라남도 진도군 조도면 관매도리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,0,2,-,-,-,-,-,-
4690036024,전라남도 진도군 조도면 신육리,-,-,-,-,-,-,-,-,-,-,-,-,3,5,9,8,17,59,-,-,-,-,-,-
4690036031,전라남도 진도군 조도면 여미리,-,-,-,-,-,-,-,-,-,-,-,-,2,3,2,2,3,3,-,-,-,-,-,-
4790037049,경상북도 예천군 유천면 죽안리,0,0,0,0,0,1,-,-,-,-,-,-,1,0,0,1,1,9,1,1,4,2,3,6
4790037052,경상북도 예천군 유천면 사곡리,0,0,0,1,1,9,0,0,0,0,0,1,1,2,6,11,11,75,1,1,4,7,17,74
4790037058,경상북도 예천군 유천면 초적리,0,0,0,0,0,5,-,-,-,-,-,-,2,0,0,1,0,3,1,0,0,0,0,4
4790038022,경상북도 예천군 용궁면 금남리,0,0,1,2,0,20,0,0,0,0,0,2,5,0,1,4,2,2,9,0,2,2,2,16
4790038025,경상북도 예천군 용궁면 향석리,0,0,0,0,1,48,0,0,0,1,0,5,13,6,1,1,2,4,3,0,1,1,1,19
4775025023,경상북도 청송군 청송읍 금곡리,-,-,-,-,-,-,1,0,0,5,7,15,5,7,11,10,13,31,0,1,3,11,8,28
4775025026,경상북도 청송군 청송읍 교리,-,-,-,-,-,-,0,1,0,4,1,6,1,2,3,5,6,12,0,0,6,4,4,13
4775025028,경상북도 청송군 청송읍 월외리,-,-,-,-,-,-,0,1,0,2,0,6,5,6,8,8,11,21,0,0,4,3,4,5
4775032031,경상북도 청송군 부남면 대전리,-,-,-,-,-,-,2,5,9,11,16,141,0,3,4,10,6,12,0,5,3,9,1,4
4615038021,전라남도 순천시 낙안면 동내리,-,-,-,-,-,-,-,-,-,-,-,-,0,5,5,7,0,15,0,0,0,0,1,5
4615038024,전라남도 순천시 낙안면 성북리,-,-,-,-,-,-,0,0,1,0,2,2,4,5,9,6,5,14,0,0,0,0,1,0
4615038027,전라남도 순천시 낙안면 검암리,0,0,0,0,0,1,11,3,1,1,6,11,5,4,11,5,2,7,1,5,8,6,8,33
4615038032,전라남도 순천시 낙안면 이곡리,0,0,0,0,0,4,2,2,2,4,2,85,3,8,5,4,7,27,1,0,3,5,7,39
4615038035,전라남도 순천시 낙안면 창녕리,0,0,0,0,0,1,8,10,0,5,0,0,36,9,10,13,5,15,1,2,4,2,3,3
4615038038,전라남도 순천시 낙안면 목촌리,-,-,-,-,-,-,121,0,1,1,3,8,14,15,2,1,5,15,7,16,37,27,22,34
4615039021,전라남도 순천시 별량면 봉림리,1,0,0,0,0,1,2,0,0,0,1,0,2,9,6,10,12,26,1,3,13,19,26,34
4874025000,경상남도 창녕군 창녕읍,0,0,1,2,5,13,0,0,2,3,2,3,9,20,43,99,44,48,41,9,23,35,36,52
4874025021,경상남도 창녕군 창녕읍 송현리,-,-,-,-,-,-,0,0,1,0,0,0,0,0,1,1,2,2,-,-,-,-,-,-
4874025321,경상남도 창녕군 남지읍 남지리,0,0,0,0,0,5,0,0,0,0,1,0,1,1,2,2,2,5,8,0,0,1,0,1
4874025023,경상남도 창녕군 창녕읍 말흘리,-,-,-,-,-,-,-,-,-,-,-,-,2,1,5,11,10,6,3,1,1,1,3,1
4885035024,경상남도 하동군 고전면 전도리,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,3,1,5,9,5,4,10
4480032029,충청남도 홍성군 금마면 장성리,0,0,0,0,0,2,-,-,-,-,-,-,0,2,5,6,3,3,3,3,34,49,46,48
4480032032,충청남도 홍성군 금마면 화양리,0,1,5,1,1,7,0,0,0,0,0,4,1,0,0,2,1,2,2,1,3,67,71,98
4480033021,충청남도 홍성군 홍동면 운월리,0,0,0,1,0,1,-,-,-,-,-,-,3,3,2,3,6,26,24,114,103,133,135,217
4817033026,경상남도 진주시 금곡면 동례리,0,0,1,0,1,18,0,2,0,0,2,5,1,0,0,1,1,2,2,3,8,8,9,15
4817031022,경상남도 진주시 내동면 신율리,0,0,0,0,0,1,1,0,0,0,0,2,9,3,14,4,2,1,2,2,7,4,6,8
4817031023,경상남도 진주시 내동면 삼계리,-,-,-,-,-,-,-,-,-,-,-,-,3,4,12,2,1,1,1,0,1,4,5,13
4817031025,경상남도 진주시 내동면 내평리,-,-,-,-,-,-,-,-,-,-,-,-,4,1,0,1,0,0,0,0,1,0,0,1
4817032000,경상남도 진주시 정촌면,1,1,3,3,4,15,33,11,13,13,15,90,1,5,30,31,19,14,8,10,27,33,27,63
4817032022,경상남도 진주시 정촌면 관봉리,0,0,0,0,0,3,4,6,2,2,5,19,0,1,5,6,4,2,1,1,3,5,5,9
4817032024,경상남도 진주시 정촌면 예상리,0,0,1,2,2,6,7,0,2,4,5,11,0,1,5,4,2,1,1,2,3,5,4,13
4817032025,경상남도 진주시 정촌면 예하리,0,1,2,1,2,3,3,1,1,0,1,3,0,1,3,5,4,3,3,0,2,3,4,11
4817033021,경상남도 진주시 금곡면 검암리,0,0,0,1,0,26,0,0,1,0,0,4,3,2,2,2,1,5,1,4,8,12,5,15
4373036031,충청북도 옥천군 이원면 이원리,-,-,-,-,-,-,2,4,5,6,4,7,1,2,1,2,2,9,0,1,1,1,0,1
4373036034,충청북도 옥천군 이원면 지탄리,0,0,0,0,0,1,1,1,2,1,3,7,3,3,4,7,5,13,0,1,0,1,1,0
4373037021,충청북도 옥천군 군서면 동평리,0,0,0,0,0,1,-,-,-,-,-,-,3,3,4,4,3,10,3,12,15,6,3,3
4373037024,충청북도 옥천군 군서면 상지리,0,0,1,0,0,0,-,-,-,-,-,-,2,2,1,1,0,1,2,0,1,0,0,1
4373037029,충청북도 옥천군 군서면 오동리,0,0,0,1,1,5,0,2,1,0,0,3,5,5,1,9,3,18,3,1,1,1,0,4
4373038021,충청북도 옥천군 군북면 이백리,0,0,0,0,0,2,0,0,0,0,0,1,2,5,4,6,4,13,0,0,1,0,1,6
4373038025,충청북도 옥천군 군북면 대정리,-,-,-,-,-,-,1,0,0,0,0,4,1,2,1,1,1,15,0,0,1,1,1,3
4373038027,충청북도 옥천군 군북면 지오리,-,-,-,-,-,-,0,0,0,0,0,3,0,0,1,1,4,10,0,0,0,1,1,6
4373038032,충청북도 옥천군 군북면 석호리,-,-,-,-,-,-,0,0,0,0,0,2,0,1,1,1,2,5,0,0,1,0,0,4
4373038035,충청북도 옥천군 군북면 국원리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,3,10,0,0,0,1,0,8
4374025021,충청북도 영동군 영동읍 계산리,-,-,-,-,-,-,0,0,0,1,0,0,0,0,1,1,0,4,0,1,2,1,0,0
4183038025,경기도 양평군 양동면 금왕리,0,0,1,1,1,5,0,0,0,0,1,0,4,1,10,10,0,2,1,1,1,1,0,0
4183040000,경기도 양평군 용문면,1,1,0,1,1,24,10,5,4,8,10,15,33,28,26,29,26,54,22,78,112,84,53,67
4183040023,경기도 양평군 용문면 삼성리,0,0,0,0,0,4,0,0,2,1,0,0,1,2,2,4,5,8,1,7,16,8,4,3
3011012300,대전광역시 동구 주산동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,0
3011013500,대전광역시 동구 주촌동,-,-,-,-,-,-,-,-,-,-,-,-,1,4,7,10,3,0,0,0,1,1,0,0
3011013900,대전광역시 동구 대성동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,1,0,0,-,-,-,-,-,-
3011014200,대전광역시 동구 구도동,-,-,-,-,-,-,0,0,1,1,0,1,0,0,1,2,1,2,0,0,7,1,0,0
3014010100,대전광역시 중구 은행동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3014010200,대전광역시 중구 선화동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3014011200,대전광역시 중구 용두동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3014011700,대전광역시 중구 산성동,-,-,-,-,-,-,-,-,-,-,-,-,2,0,0,0,0,0,-,-,-,-,-,-
3014011900,대전광역시 중구 안영동,0,0,1,0,0,0,-,-,-,-,-,-,0,0,0,1,0,1,1,0,4,4,1,2
3017011400,대전광역시 서구 가수원동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,0,0,1,0,7,22,6,1,0
3017011800,대전광역시 서구 매노동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,5,31,15,6,1
4380031041,충청북도 단양군 대강면 장정리,-,-,-,-,-,-,0,0,1,2,1,4,1,1,1,2,2,15,0,1,1,0,0,0
4380031044,충청북도 단양군 대강면 남조리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,3,10,-,-,-,-,-,-
4380031047,충청북도 단양군 대강면 올산리,-,-,-,-,-,-,0,0,2,2,1,3,1,2,2,6,3,30,-,-,-,-,-,-
4380032021,충청북도 단양군 가곡면 사평리,-,-,-,-,-,-,-,-,-,-,-,-,15,14,23,17,14,37,0,0,0,0,0,1
4380032025,충청북도 단양군 가곡면 대대리,-,-,-,-,-,-,0,0,0,0,0,1,7,9,8,6,6,44,0,0,1,2,3,13
4380032028,충청북도 단양군 가곡면 향산리,-,-,-,-,-,-,-,-,-,-,-,-,34,11,3,3,1,9,-,-,-,-,-,-
4380033022,충청북도 단양군 영춘면 하리,-,-,-,-,-,-,0,0,0,0,1,6,34,20,17,13,9,25,1,1,1,2,2,2
4380033024,충청북도 단양군 영춘면 백자리,-,-,-,-,-,-,-,-,-,-,-,-,11,3,5,3,1,15,-,-,-,-,-,-
4380033027,충청북도 단양군 영춘면 용진리,-,-,-,-,-,-,-,-,-,-,-,-,14,14,14,12,8,19,0,0,0,1,1,1
4380033028,충청북도 단양군 영춘면 오사리,-,-,-,-,-,-,0,0,0,0,0,1,22,13,7,7,4,17,-,-,-,-,-,-
4380033033,충청북도 단양군 영춘면 장발리,-,-,-,-,-,-,0,0,0,0,0,1,9,10,14,11,22,107,0,0,0,0,0,3
4380034023,충청북도 단양군 어상천면 석교리,0,0,0,0,0,6,1,0,0,0,0,1,13,22,26,35,33,212,-,-,-,-,-,-
3171025333,울산광역시 울주군 언양읍 반연리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,1,2,-,-,-,-,-,-
3171025622,울산광역시 울주군 온양읍 대안리,-,-,-,-,-,-,4,2,1,3,3,10,7,4,1,4,6,9,1,1,3,1,2,2
3171025627,울산광역시 울주군 온양읍 내광리,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,1,0,1,1,2,0,1,0,0
3171025630,울산광역시 울주군 온양읍 고산리,-,-,-,-,-,-,0,0,0,0,2,1,1,0,0,0,0,2,0,0,7,6,2,4
3171025922,울산광역시 울주군 범서읍 천상리,0,0,0,0,0,1,0,2,2,0,2,4,1,0,0,0,2,2,1,3,1,1,1,1
3171025925,울산광역시 울주군 범서읍 서사리,-,-,-,-,-,-,0,1,0,1,0,0,0,0,7,3,3,3,2,3,5,1,2,1
3171025928,울산광역시 울주군 범서읍 중리,-,-,-,-,-,-,0,1,1,0,1,1,15,8,3,11,29,12,2,3,4,2,2,6
4794031026,경상북도 울릉군 서면 태하리,-,-,-,-,-,-,-,-,-,-,-,-,160,26,17,21,10,38,-,-,-,-,-,-
4794032025,경상북도 울릉군 북면 나리,-,-,-,-,-,-,-,-,-,-,-,-,4,4,1,2,1,11,-,-,-,-,-,-
4794032026,경상북도 울릉군 북면 현포리,-,-,-,-,-,-,-,-,-,-,-,-,29,7,8,6,3,18,-,-,-,-,-,-
4679025041,전라남도 화순군 화순읍 내평리,-,-,-,-,-,-,-,-,-,-,-,-,3,1,1,1,0,1,6,3,1,5,7,8
4679031000,전라남도 화순군 한천면,2,0,1,0,1,8,8,1,3,1,4,12,142,52,60,45,33,59,114,54,85,78,43,47
4679031023,전라남도 화순군 한천면 한계리,-,-,-,-,-,-,0,1,0,0,0,1,4,6,7,3,5,7,3,1,5,10,9,10
4679031031,전라남도 화순군 한천면 고시리,-,-,-,-,-,-,-,-,-,-,-,-,28,9,1,2,2,4,3,4,1,2,0,2
4679032022,전라남도 화순군 춘양면 화림리,0,0,0,0,1,6,0,0,1,1,0,2,2,2,9,9,15,35,59,6,17,24,25,40
4679032024,전라남도 화순군 춘양면 회송리,-,-,-,-,-,-,0,0,0,0,1,2,4,2,16,10,6,17,15,4,5,7,5,14
4679032027,전라남도 화순군 춘양면 월평리,0,0,0,0,0,3,0,0,1,1,1,1,2,0,4,9,20,5,25,7,13,15,9,16
4679032030,전라남도 화순군 춘양면 산간리,0,0,0,0,0,2,0,0,0,1,0,2,0,0,6,3,7,4,30,13,12,11,3,3
4679032031,전라남도 화순군 춘양면 가봉리,0,0,0,0,0,2,1,0,0,0,0,0,2,1,5,10,26,10,35,9,22,28,15,20
4679032034,전라남도 화순군 춘양면 부곡리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,8,9,0,20,18,17,18,12,15
4679033023,전라남도 화순군 청풍면 어리,0,0,0,0,0,2,0,0,0,0,0,1,7,5,5,4,6,5,19,11,25,22,24,25
4721025028,경상북도 영주시 풍기읍 교촌리,0,1,0,1,1,1,1,5,2,3,4,6,2,2,2,1,2,5,0,2,3,3,0,0
4721025031,경상북도 영주시 풍기읍 백신리,0,1,0,0,0,0,7,5,9,23,9,52,2,5,11,21,10,18,1,1,4,7,3,3
4721031021,경상북도 영주시 이산면 원리,0,0,0,2,0,0,3,1,3,1,3,2,1,2,5,6,5,3,1,1,4,7,3,1
4721031024,경상북도 영주시 이산면 석포리,0,0,0,0,4,0,1,0,1,0,0,1,1,2,12,7,7,10,2,6,22,38,19,11
4721031027,경상북도 영주시 이산면 운문리,-,-,-,-,-,-,0,1,1,1,1,2,1,1,8,9,8,10,1,2,5,10,5,3
4721031029,경상북도 영주시 이산면 두월리,-,-,-,-,-,-,1,0,0,0,0,1,1,3,4,9,22,14,4,4,11,11,5,3
4721032023,경상북도 영주시 평은면 오운리,0,0,0,1,0,2,4,6,6,5,6,2,25,23,36,22,19,26,0,2,9,9,4,1
4721032027,경상북도 영주시 평은면 평은리,0,0,0,1,0,1,1,1,3,4,5,10,11,15,30,26,21,43,2,3,8,8,2,1
4721033022,경상북도 영주시 문수면 만방리,0,2,13,1,0,0,0,0,0,0,1,5,9,17,20,25,19,68,3,3,11,11,5,6
4721033025,경상북도 영주시 문수면 월호리,2,0,0,0,0,2,0,1,2,3,2,4,7,13,21,38,24,96,2,5,16,10,6,12
4721033027,경상북도 영주시 문수면 탄산리,-,-,-,-,-,-,0,1,2,0,0,0,2,5,9,13,9,16,0,1,6,4,1,2
4721034000,경상북도 영주시 장수면,4,2,6,2,5,3,7,8,12,12,18,50,51,60,88,123,77,93,51,103,197,106,57,58
4165025023,경기도 포천시 소흘읍 무림리,0,0,0,0,0,1,4,1,3,6,7,16,1,0,0,0,0,1,0,9,20,8,0,0
4165025024,경기도 포천시 소흘읍 이곡리,-,-,-,-,-,-,1,3,2,4,7,11,1,0,0,1,1,1,2,14,9,0,0,0
4165025025,경기도 포천시 소흘읍 직동리,-,-,-,-,-,-,0,0,0,0,0,1,0,0,1,1,1,3,1,10,8,1,1,0
4165025026,경기도 포천시 소흘읍 고모리,0,0,0,0,0,2,-,-,-,-,-,-,1,0,0,2,1,1,0,0,0,1,0,0
4165025027,경기도 포천시 소흘읍 이가팔리,0,3,40,8,10,35,0,0,1,2,0,2,2,0,0,0,1,8,1,11,6,10,4,7
4165025028,경기도 포천시 소흘읍 초가팔리,0,0,0,0,0,10,1,0,0,0,1,5,0,0,0,1,0,0,3,18,13,6,2,0
4165025029,경기도 포천시 소흘읍 무봉리,-,-,-,-,-,-,0,0,0,0,1,0,0,1,0,1,0,1,7,33,6,2,2,4
4165031000,경기도 포천시 군내면,0,4,27,13,1,16,2,2,4,9,10,44,95,24,22,66,18,44,4,49,181,186,100,173
4165031021,경기도 포천시 군내면 구읍리,-,-,-,-,-,-,0,0,1,5,1,2,22,11,6,4,5,6,0,1,15,27,7,7
4165031022,경기도 포천시 군내면 용정리,-,-,-,-,-,-,1,0,1,1,0,1,9,6,3,4,3,5,1,6,29,32,5,3
4165031023,경기도 포천시 군내면 유교리,0,0,27,13,0,14,0,0,1,2,3,15,16,6,8,5,2,16,0,30,87,65,30,57
4165031024,경기도 포천시 군내면 좌의리,0,0,0,0,0,1,0,1,0,1,1,12,0,0,3,1,0,4,1,9,20,17,8,10
4680025025,전라남도 장흥군 장흥읍 남외리,-,-,-,-,-,-,-,-,-,-,-,-,3,6,1,3,1,4,3,2,1,3,1,0
4680025028,전라남도 장흥군 장흥읍 순지리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,26,15,4,12,11,3
4680025032,전라남도 장흥군 장흥읍 송암리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,0,0,0,2,2,0,4,0,1,1
