stdg_Cd,bjd_Nm,om_Fachs1_Area,om_Fachs2_Area,om_Fachs3_Area,om_Fachs4_Area,om_Fachs5_Area,om_Fachs6_Area,om_Fruit1_Area,om_Fruit2_Area,om_Fruit3_Area,om_Fruit4_Area,om_Fruit5_Area,om_Fruit6_Area,om_Pfld1_Area,om_Pfld2_Area,om_Pfld3_Area,om_Pfld4_Area,om_Pfld5_Area,om_Pfld6_Area,om_Rfld1_Area,om_Rfld2_Area,om_Rfld3_Area,om_Rfld4_Area,om_Rfld5_Area,om_Rfld6_Area
5219045030,전북특별자치도 남원시 아영면 의지리,1,2,2,1,0,0,0,4,4,2,1,0,6,20,14,10,9,6,1,36,62,10,0,0
5219045031,전북특별자치도 남원시 아영면 두락리,0,1,1,3,1,1,1,2,5,1,3,1,36,35,20,8,1,0,2,7,57,3,36,0
5219046000,전북특별자치도 남원시 산내면,2,17,18,28,17,309,5,19,24,12,6,6,44,151,196,117,19,29,5,20,79,57,18,3
5219046021,전북특별자치도 남원시 산내면 중황리,0,2,2,1,1,1,-,-,-,-,-,-,13,18,27,5,1,3,1,1,17,7,2,0
5219046022,전북특별자치도 남원시 산내면 백일리,0,1,1,1,0,0,0,2,0,1,0,0,8,16,32,5,0,0,0,1,5,6,3,0
5219046023,전북특별자치도 남원시 산내면 대정리,1,0,1,3,1,1,2,7,13,3,2,0,4,24,25,17,0,0,2,6,8,12,3,0
5219046024,전북특별자치도 남원시 산내면 장항리,1,1,1,7,5,3,3,5,9,5,2,3,4,11,23,14,2,1,0,1,4,5,1,0
5219046025,전북특별자치도 남원시 산내면 입석리,0,13,12,11,8,5,0,6,1,4,1,3,8,51,50,41,9,1,1,11,44,28,10,3
5219046026,전북특별자치도 남원시 산내면 내령리,0,0,0,0,0,1,-,-,-,-,-,-,2,7,12,9,0,0,-,-,-,-,-,-
5219046027,전북특별자치도 남원시 산내면 부운리,-,-,-,-,-,-,-,-,-,-,-,-,3,19,12,5,2,5,0,0,1,0,0,0
5219046028,전북특별자치도 남원시 산내면 덕동리,0,0,2,4,1,299,-,-,-,-,-,-,1,5,14,20,5,19,-,-,-,-,-,-
5219047000,전북특별자치도 남원시 인월면,1,7,6,5,2,1,7,16,14,9,1,2,17,88,302,51,28,13,8,66,166,37,11,83
5219047021,전북특별자치도 남원시 인월면 중군리,0,0,0,0,1,0,-,-,-,-,-,-,1,6,20,3,4,0,0,3,4,1,0,0
5219047022,전북특별자치도 남원시 인월면 인월리,0,0,0,1,0,0,0,0,1,1,0,0,1,5,24,0,0,2,2,5,13,10,3,1
5219047023,전북특별자치도 남원시 인월면 서무리,0,1,1,0,0,0,0,1,0,0,0,0,0,6,40,11,0,0,1,9,23,5,2,9
5219047024,전북특별자치도 남원시 인월면 취암리,0,1,0,0,0,0,1,1,1,0,0,0,1,9,37,7,0,0,1,9,17,4,0,1
5219047025,전북특별자치도 남원시 인월면 건지리,1,1,2,1,1,1,1,4,4,1,0,0,2,12,56,1,0,0,1,10,17,4,1,1
5219047026,전북특별자치도 남원시 인월면 유곡리,0,1,1,0,0,0,3,2,2,4,0,0,0,10,44,2,0,0,1,11,55,5,1,70
5219047027,전북특별자치도 남원시 인월면 상우리,0,0,0,1,0,0,0,0,0,1,0,0,2,7,29,9,3,10,1,4,11,1,1,1
5219047028,전북특별자치도 남원시 인월면 성산리,0,0,0,1,0,0,0,6,4,2,0,1,7,7,33,12,14,1,1,7,8,3,1,0
5219047029,전북특별자치도 남원시 인월면 자래리,0,2,0,1,0,0,1,2,1,1,0,0,2,25,20,6,7,0,0,9,18,3,1,0
5221000000,전북특별자치도 김제시,57,124,94,67,28,36,238,397,225,138,71,78,1837,3283,1608,645,249,179,2826,9158,11670,3573,663,142
5221010100,전북특별자치도 김제시 요촌동,-,-,-,-,-,-,-,-,-,-,-,-,0,14,0,0,0,0,-,-,-,-,-,-
5221010200,전북특별자치도 김제시 신풍동,-,-,-,-,-,-,1,0,0,0,0,0,0,2,4,0,0,0,0,2,0,2,0,0
5221010300,전북특별자치도 김제시 용동,-,-,-,-,-,-,-,-,-,-,-,-,6,4,1,1,0,1,220,14,3,3,17,0
5221010400,전북특별자치도 김제시 검산동,-,-,-,-,-,-,0,2,1,0,0,0,12,41,3,1,0,0,2,4,191,5,2,0
5221010500,전북특별자치도 김제시 순동,-,-,-,-,-,-,2,2,3,0,0,1,32,33,1,0,0,0,1,6,5,4,1,0
5221010600,전북특별자치도 김제시 백학동,-,-,-,-,-,-,-,-,-,-,-,-,13,27,7,2,1,2,6,72,59,18,0,0
5221010700,전북특별자치도 김제시 서암동,-,-,-,-,-,-,-,-,-,-,-,-,0,4,4,1,0,0,0,1,1,0,0,0
5221010800,전북특별자치도 김제시 신곡동,-,-,-,-,-,-,0,4,2,0,0,0,1,2,3,1,0,0,5,21,5,1,1,0
5221010900,전북특별자치도 김제시 교동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,7,0,3,0,0,2,2,1,0,1
5221011000,전북특별자치도 김제시 옥산동,-,-,-,-,-,-,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0
5221011100,전북특별자치도 김제시 갈공동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,0,12,6,0,1,0
5221011200,전북특별자치도 김제시 하동,-,-,-,-,-,-,0,0,1,0,0,0,10,24,7,3,2,0,6,10,18,5,1,0
5221011300,전북특별자치도 김제시 흥사동,0,0,0,13,0,26,4,6,2,2,0,0,15,26,7,2,0,0,7,12,7,4,1,0
5221011400,전북특별자치도 김제시 상동동,-,-,-,-,-,-,9,17,10,5,2,1,33,43,7,2,0,0,2,30,9,4,0,0
5221011500,전북특별자치도 김제시 월성동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,0,0,0,3,21,38,14,0,0
5221011600,전북특별자치도 김제시 황산동,-,-,-,-,-,-,1,5,0,4,0,0,2,3,1,0,0,0,19,51,43,26,4,1
5221011700,전북특별자치도 김제시 난봉동,-,-,-,-,-,-,-,-,-,-,-,-,2,1,0,1,0,0,16,100,131,13,3,0
5221011800,전북특별자치도 김제시 오정동,-,-,-,-,-,-,1,0,0,0,0,0,26,14,1,3,0,0,20,16,21,17,8,1
5221011900,전북특별자치도 김제시 복죽동,-,-,-,-,-,-,-,-,-,-,-,-,0,3,1,0,0,0,3,115,113,36,3,0
5221012000,전북특별자치도 김제시 입석동,-,-,-,-,-,-,1,2,3,2,0,0,0,2,1,1,0,0,3,14,18,4,1,0
5221012100,전북특별자치도 김제시 장화동,-,-,-,-,-,-,-,-,-,-,-,-,1,5,6,2,1,0,17,85,153,51,10,1
5221012200,전북특별자치도 김제시 신덕동,-,-,-,-,-,-,-,-,-,-,-,-,1,3,2,0,0,0,5,22,45,17,1,0
5221012300,전북특별자치도 김제시 월봉동,-,-,-,-,-,-,-,-,-,-,-,-,7,6,1,0,0,0,34,197,373,248,52,5
5221012400,전북특별자치도 김제시 신월동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,0,1,28,121,120,114,51,3
5221012500,전북특별자치도 김제시 연정동,0,1,0,0,0,0,0,4,0,0,0,0,3,15,9,1,0,0,0,9,7,6,1,3
5221012600,전북특별자치도 김제시 명덕동,0,1,1,0,0,0,-,-,-,-,-,-,0,5,3,0,0,1,12,19,15,3,0,0
5221012700,전북특별자치도 김제시 제월동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,0,0,0,18,43,17,6,0
5221012800,전북특별자치도 김제시 도장동,-,-,-,-,-,-,-,-,-,-,-,-,6,3,3,1,0,0,6,25,11,18,1,0
5221012900,전북특별자치도 김제시 서정동,-,-,-,-,-,-,-,-,-,-,-,-,2,4,2,0,0,0,13,42,20,13,3,0
5221013000,전북특별자치도 김제시 양전동,0,0,1,1,1,0,-,-,-,-,-,-,0,2,4,0,0,0,29,118,66,25,9,0
5221025021,전북특별자치도 김제시 만경읍 만경리,-,-,-,-,-,-,1,1,4,5,3,1,0,2,1,1,1,0,3,9,8,1,0,0
5221025022,전북특별자치도 김제시 만경읍 장산리,-,-,-,-,-,-,1,7,4,2,1,5,3,25,14,5,0,1,7,11,20,6,0,0
5221025023,전북특별자치도 김제시 만경읍 대동리,1,0,0,0,0,0,0,5,2,7,0,3,25,21,14,2,0,0,14,17,64,10,0,0
5221025024,전북특별자치도 김제시 만경읍 송상리,-,-,-,-,-,-,1,0,2,1,1,6,0,4,2,1,0,0,0,7,15,4,1,1
5221025025,전북특별자치도 김제시 만경읍 소토리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,3,0,0,0,6,258,37,17,1,1
5221025026,전북특별자치도 김제시 만경읍 화포리,0,0,1,0,0,0,0,33,1,0,0,0,1,19,6,0,1,0,18,317,352,31,3,1
5221025027,전북특별자치도 김제시 만경읍 몽산리,0,1,1,4,2,0,0,0,1,0,0,0,0,3,3,1,0,0,17,14,20,8,3,0
5221032000,전북특별자치도 김제시 죽산면,0,1,1,0,0,0,1,1,0,0,1,7,8,44,33,9,10,4,127,691,1146,230,24,3
5221032021,전북특별자치도 김제시 죽산면 죽산리,-,-,-,-,-,-,0,1,0,0,0,0,0,5,11,2,1,0,19,59,91,54,4,0
5221032022,전북특별자치도 김제시 죽산면 홍산리,-,-,-,-,-,-,0,0,0,0,0,5,0,6,4,4,0,0,0,42,51,25,10,0
5221032023,전북특별자치도 김제시 죽산면 옥성리,-,-,-,-,-,-,1,0,0,0,1,2,2,19,5,1,2,3,0,24,21,17,0,0
5221032024,전북특별자치도 김제시 죽산면 종신리,-,-,-,-,-,-,-,-,-,-,-,-,1,8,7,1,0,0,8,73,129,45,2,1
5221032025,전북특별자치도 김제시 죽산면 대창리,0,0,1,0,0,0,-,-,-,-,-,-,4,1,3,1,0,0,49,246,368,40,7,2
5221032026,전북특별자치도 김제시 죽산면 서포리,-,-,-,-,-,-,-,-,-,-,-,-,0,4,3,1,7,0,23,131,170,20,0,0
5221032027,전북특별자치도 김제시 죽산면 연포리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,7,66,132,24,1,0
5221032028,전북특별자치도 김제시 죽산면 신흥리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,50,184,6,0,0
5221033000,전북특별자치도 김제시 백산면,3,17,29,21,14,0,19,38,21,12,6,8,238,553,198,60,12,12,373,538,625,182,20,1
5221033021,전북특별자치도 김제시 백산면 하정리,0,0,0,1,0,0,4,15,9,7,1,0,10,16,11,3,0,2,25,52,41,10,2,0
5221033025,전북특별자치도 김제시 백산면 상정리,1,6,2,2,0,0,1,0,0,0,0,0,49,122,49,8,3,1,92,78,84,20,3,0
5173033000,강원특별자치도 횡성군 둔내면,7,27,36,26,12,22,1,4,3,4,3,5,188,296,398,324,303,257,7,230,148,87,24,14
5173033021,강원특별자치도 횡성군 둔내면 현천리,0,3,2,4,0,0,0,0,1,0,0,0,104,87,82,38,56,6,1,40,27,5,4,1
5173033022,강원특별자치도 횡성군 둔내면 둔방내리,1,0,1,0,0,1,-,-,-,-,-,-,3,12,21,12,5,6,2,30,16,11,5,2
5173033023,강원특별자치도 횡성군 둔내면 영랑리,0,2,2,1,1,2,0,1,0,2,1,1,3,23,34,31,12,8,0,15,11,6,0,1
5173033024,강원특별자치도 횡성군 둔내면 조항리,0,0,0,1,2,0,0,1,1,0,0,0,15,24,39,21,6,10,0,12,6,3,1,1
5173033025,강원특별자치도 횡성군 둔내면 우용리,0,1,1,0,0,0,0,1,1,1,1,2,14,20,35,17,6,4,0,16,10,2,0,0
5173033026,강원특별자치도 횡성군 둔내면 두원리,1,1,3,0,0,0,-,-,-,-,-,-,3,12,14,19,6,3,0,18,7,2,0,1
5173033027,강원특별자치도 횡성군 둔내면 자포곡리,0,0,0,1,0,0,-,-,-,-,-,-,4,19,13,23,13,15,0,11,8,3,0,0
5173033028,강원특별자치도 횡성군 둔내면 석문리,0,1,3,5,2,2,-,-,-,-,-,-,3,14,19,18,17,10,0,32,15,11,3,0
5173033029,강원특별자치도 횡성군 둔내면 삽교리,0,6,14,5,1,10,0,0,0,0,1,1,21,34,63,62,108,114,0,2,2,0,0,0
5173033030,강원특별자치도 횡성군 둔내면 마암리,1,4,5,4,2,2,-,-,-,-,-,-,5,22,29,24,15,29,1,28,12,6,3,4
5173033031,강원특별자치도 횡성군 둔내면 화동리,3,9,5,4,4,6,-,-,-,-,-,-,11,26,45,57,58,53,2,26,33,36,7,3
5173033032,강원특별자치도 횡성군 둔내면 궁종리,-,-,-,-,-,-,-,-,-,-,-,-,0,4,4,2,2,0,0,2,2,1,0,0
5173034000,강원특별자치도 횡성군 갑천면,1,5,3,2,1,0,0,1,1,1,0,1,28,47,75,51,41,50,74,258,80,35,13,12
5173034021,강원특별자치도 횡성군 갑천면 중금리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,4,1,1,0,2,6,1,0,0,1
5173034023,강원특별자치도 횡성군 갑천면 화전리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5173034024,강원특별자치도 횡성군 갑천면 구방리,-,-,-,-,-,-,-,-,-,-,-,-,2,6,14,10,4,3,4,15,7,3,0,1
5173034025,강원특별자치도 횡성군 갑천면 포동리,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,1,2,8,0,11,5,3,0,0
5173034026,강원특별자치도 횡성군 갑천면 매일리,-,-,-,-,-,-,-,-,-,-,-,-,2,9,8,4,6,2,4,39,11,3,1,0
5173034027,강원특별자치도 횡성군 갑천면 하대리,0,1,1,0,0,0,-,-,-,-,-,-,7,6,12,9,7,4,5,49,12,7,3,2
5173034028,강원특별자치도 횡성군 갑천면 상대리,0,2,1,0,0,0,0,0,1,1,0,0,7,5,9,9,4,6,1,17,4,1,1,1
5173034029,강원특별자치도 횡성군 갑천면 율동리,-,-,-,-,-,-,-,-,-,-,-,-,2,4,3,2,2,4,2,15,5,1,0,0
5173034030,강원특별자치도 횡성군 갑천면 삼거리,-,-,-,-,-,-,-,-,-,-,-,-,1,4,6,5,4,3,0,4,1,1,0,0
5173034031,강원특별자치도 횡성군 갑천면 전촌리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,2,1,0,2,6,23,5,1,2,3
5173034032,강원특별자치도 횡성군 갑천면 추동리,0,1,0,0,0,0,-,-,-,-,-,-,1,1,2,1,1,2,11,21,2,0,0,2
5221033026,전북특별자치도 김제시 백산면 상리,-,-,-,-,-,-,3,2,1,1,0,1,48,109,36,2,3,1,27,38,50,19,1,0
5221033027,전북특별자치도 김제시 백산면 조종리,1,3,4,1,3,0,5,0,2,0,0,0,47,59,16,7,2,2,28,45,41,11,2,0
5221033028,전북특별자치도 김제시 백산면 수록리,1,8,14,16,11,0,6,20,8,3,3,2,48,98,46,21,4,3,20,64,60,24,5,0
5221033029,전북특별자치도 김제시 백산면 부거리,1,0,1,1,0,0,0,1,2,0,3,5,18,56,20,3,0,0,91,160,230,59,1,0
5221033030,전북특별자치도 김제시 백산면 석교리,0,0,7,0,0,0,-,-,-,-,-,-,14,74,13,15,0,5,36,45,55,16,3,1
5221033031,전북특별자치도 김제시 백산면 하서리,-,-,-,-,-,-,-,-,-,-,-,-,4,18,5,1,0,0,54,55,63,23,4,0
5221034000,전북특별자치도 김제시 용지면,2,8,4,2,1,2,72,126,60,32,16,13,336,648,168,56,22,4,408,732,842,187,41,15
5221034021,전북특별자치도 김제시 용지면 구암리,-,-,-,-,-,-,2,2,1,0,0,0,8,23,28,6,0,0,48,127,74,31,2,2
5221034022,전북특별자치도 김제시 용지면 예촌리,1,1,0,0,0,0,10,9,6,6,4,0,6,17,8,3,1,0,57,79,122,30,4,2
5221034023,전북특별자치도 김제시 용지면 송산리,1,1,0,0,0,0,1,1,2,0,1,0,10,7,3,0,0,0,73,105,110,20,3,1
5221034024,전북특별자치도 김제시 용지면 봉의리,-,-,-,-,-,-,7,7,8,7,0,0,19,21,7,5,12,0,52,34,56,10,2,1
5221034025,전북특별자치도 김제시 용지면 와룡리,0,1,0,1,0,0,2,3,2,0,0,0,7,12,3,4,0,0,5,59,24,24,20,6
5221034026,전북특별자치도 김제시 용지면 효정리,-,-,-,-,-,-,1,1,0,0,0,0,14,76,4,2,0,1,7,60,33,10,0,0
5221034027,전북특별자치도 김제시 용지면 반교리,-,-,-,-,-,-,0,1,0,0,0,0,0,2,2,1,0,0,37,12,41,15,3,0
5221034028,전북특별자치도 김제시 용지면 용암리,0,2,0,0,0,0,1,1,0,0,0,0,14,68,10,1,1,0,17,76,254,4,3,1
5221034029,전북특별자치도 김제시 용지면 부교리,0,2,0,0,0,1,15,26,16,5,3,3,31,43,14,3,1,1,40,32,79,4,0,0
5221034030,전북특별자치도 김제시 용지면 신정리,0,1,2,0,0,1,22,36,13,8,6,4,24,73,10,1,1,0,53,73,17,33,1,0
5221034031,전북특별자치도 김제시 용지면 용수리,-,-,-,-,-,-,1,1,0,0,0,0,17,24,3,2,0,0,5,12,8,1,1,0
5221034032,전북특별자치도 김제시 용지면 장신리,-,-,-,-,-,-,9,38,12,6,2,5,186,283,77,29,5,1,15,64,25,4,1,0
5221035000,전북특별자치도 김제시 백구면,20,32,10,10,4,4,31,44,54,25,11,12,29,93,41,25,41,13,97,137,269,247,122,13
5221035021,전북특별자치도 김제시 백구면 월봉리,1,3,0,1,0,0,2,4,7,4,0,3,1,4,5,3,7,2,12,24,24,37,14,2
5221035022,전북특별자치도 김제시 백구면 부용리,2,6,3,1,1,0,5,16,12,4,3,3,5,8,9,9,24,8,32,15,97,42,14,2
5221035023,전북특별자치도 김제시 백구면 유강리,15,21,2,1,0,0,3,2,4,2,0,0,3,13,3,0,5,0,8,13,12,9,1,0
5221035024,전북특별자치도 김제시 백구면 삼정리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,7,1,0,0,0
5221035025,전북특별자치도 김제시 백구면 백구리,-,-,-,-,-,-,0,4,4,1,1,1,0,2,1,1,2,0,28,15,22,25,19,2
5221035026,전북특별자치도 김제시 백구면 반월리,1,2,1,0,0,0,2,3,2,2,0,0,0,0,0,0,0,1,0,4,5,3,0,0
5221035027,전북특별자치도 김제시 백구면 석담리,2,0,1,0,0,0,15,5,18,7,3,2,7,34,2,3,1,2,1,27,30,52,31,1
5221035028,전북특별자치도 김제시 백구면 학동리,-,-,-,-,-,-,3,6,6,3,3,4,2,6,4,1,1,0,4,14,18,20,8,1
5221035029,전북특별자치도 김제시 백구면 마산리,0,1,3,7,3,4,-,-,-,-,-,-,2,1,2,1,1,0,1,13,51,50,23,4
5221035030,전북특별자치도 김제시 백구면 영상리,-,-,-,-,-,-,0,3,1,1,1,0,8,26,15,8,1,0,1,6,9,10,11,0
5221036000,전북특별자치도 김제시 부량면,-,-,-,-,-,-,-,-,-,-,-,-,4,8,5,1,0,0,62,310,905,377,31,2
5221036021,전북특별자치도 김제시 부량면 대평리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,40,224,124,7,0
5221036022,전북특별자치도 김제시 부량면 월승리,-,-,-,-,-,-,-,-,-,-,-,-,2,5,3,1,0,0,0,8,12,7,0,0
5221036023,전북특별자치도 김제시 부량면 신두리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,36,42,19,12,1
5221036024,전북특별자치도 김제시 부량면 신용리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,4,54,103,42,1,0
5178025328,강원특별자치도 철원군 김화읍 청양리,1,10,14,9,8,3,1,0,0,2,0,0,3,34,39,15,5,9,8,163,232,80,24,5
5178025329,강원특별자치도 철원군 김화읍 도창리,0,3,7,5,2,5,0,7,5,1,1,0,2,3,2,2,1,0,2,38,28,17,5,0
5178025600,강원특별자치도 철원군 갈말읍,5,26,33,18,6,5,1,3,8,9,7,1,20,49,52,50,17,17,66,586,580,200,32,13
5178025621,강원특별자치도 철원군 갈말읍 신철원리,0,0,1,1,0,0,-,-,-,-,-,-,2,3,2,7,0,0,7,17,30,15,0,0
5178025622,강원특별자치도 철원군 갈말읍 지포리,0,1,3,1,1,1,-,-,-,-,-,-,0,1,0,0,0,0,5,8,26,10,1,0
5178025623,강원특별자치도 철원군 갈말읍 강포리,0,0,1,0,0,0,-,-,-,-,-,-,0,3,5,4,1,0,2,7,18,7,3,2
5178025624,강원특별자치도 철원군 갈말읍 군탄리,1,1,2,1,2,1,0,1,0,0,0,0,0,4,7,18,5,10,7,108,162,39,5,1
5178025625,강원특별자치도 철원군 갈말읍 문혜리,0,4,5,2,1,0,0,0,0,0,5,0,3,8,10,7,3,3,2,63,83,18,2,1
5178025626,강원특별자치도 철원군 갈말읍 내대리,2,3,3,1,0,0,-,-,-,-,-,-,7,5,3,0,1,0,10,64,41,16,2,0
5178025627,강원특별자치도 철원군 갈말읍 지경리,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,3,2,0,0,7,18,5,3,1
5178025628,강원특별자치도 철원군 갈말읍 토성리,0,4,5,4,0,0,-,-,-,-,-,-,0,1,2,0,0,0,4,29,50,53,10,5
5178025629,강원특별자치도 철원군 갈말읍 상사리,0,3,2,1,0,0,0,1,1,0,0,0,4,11,11,2,2,2,10,96,45,1,0,0
5178025630,강원특별자치도 철원군 갈말읍 동막리,1,7,8,3,0,0,1,1,6,8,1,0,3,9,11,7,2,0,14,86,41,9,3,2
5178025631,강원특별자치도 철원군 갈말읍 정연리,1,3,2,4,1,1,-,-,-,-,-,-,0,3,1,1,0,1,6,103,67,27,4,3
5178025900,강원특별자치도 철원군 동송읍,45,61,59,24,14,12,8,14,11,6,2,0,13,30,53,32,16,22,116,1431,3495,1470,238,60
5178025921,강원특별자치도 철원군 동송읍 이평리,1,4,4,3,0,4,1,4,1,1,0,0,1,3,6,2,2,2,6,21,121,143,39,22
5178025922,강원특별자치도 철원군 동송읍 오덕리,14,19,9,4,1,0,0,0,2,0,0,0,1,8,10,3,0,1,9,103,485,236,28,3
5178025923,강원특별자치도 철원군 동송읍 장흥리,10,7,3,2,0,1,0,0,1,0,0,0,4,6,5,3,4,5,6,136,598,289,35,11
5178025924,강원특별자치도 철원군 동송읍 오지리,1,5,5,2,8,5,-,-,-,-,-,-,3,3,18,18,8,9,7,189,339,83,20,2
5178025925,강원특별자치도 철원군 동송읍 상노리,2,3,4,1,0,0,-,-,-,-,-,-,2,2,6,1,1,3,0,32,131,50,12,8
5178025926,강원특별자치도 철원군 동송읍 대위리,3,2,6,1,0,0,2,4,1,1,0,0,1,3,1,1,0,1,9,112,258,81,7,2
5178025927,강원특별자치도 철원군 동송읍 관우리,3,4,8,4,0,0,1,2,2,1,0,0,0,2,1,2,0,0,11,225,450,169,25,2
5178025928,강원특별자치도 철원군 동송읍 양지리,11,14,16,5,4,2,3,4,4,3,1,0,1,0,0,0,0,0,18,230,319,95,10,3
5178025929,강원특별자치도 철원군 동송읍 이길리,0,1,3,1,0,0,1,0,0,0,0,0,0,1,4,1,0,0,6,69,73,48,10,1
5178025930,강원특별자치도 철원군 동송읍 하갈리,2,2,1,0,0,0,-,-,-,-,-,-,0,1,1,1,0,0,22,145,330,113,11,4
5178025931,강원특별자치도 철원군 동송읍 중강리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,18,87,26,0,0
5178025932,강원특별자치도 철원군 동송읍 강산리,0,1,0,0,0,0,-,-,-,-,-,-,0,1,0,0,0,0,21,151,302,137,42,1
5178031000,강원특별자치도 철원군 서면,3,17,29,14,11,5,3,1,5,2,0,0,2,21,33,15,5,4,21,326,210,52,8,9
5178031021,강원특별자치도 철원군 서면 자등리,0,2,3,1,0,2,-,-,-,-,-,-,1,8,6,2,0,3,7,74,27,8,1,6
5178031022,강원특별자치도 철원군 서면 와수리,3,15,26,12,10,3,3,1,5,2,0,0,1,13,27,13,5,2,14,252,183,44,7,3
5178032000,강원특별자치도 철원군 근남면,4,30,49,37,20,13,2,4,7,7,0,4,2,16,17,11,4,3,23,380,390,118,26,22
5178032021,강원특별자치도 철원군 근남면 육단리,0,1,1,1,0,0,-,-,-,-,-,-,0,3,3,3,1,1,0,7,5,0,1,0
5178032022,강원특별자치도 철원군 근남면 잠곡리,0,8,5,3,3,1,0,1,1,1,0,0,1,4,4,2,1,1,2,4,5,2,0,0
5178032023,강원특별자치도 철원군 근남면 사곡리,2,14,23,21,12,7,2,3,4,4,0,1,1,1,4,2,1,1,4,160,182,54,6,16
5178032024,강원특별자치도 철원군 근남면 양지리,0,1,4,2,0,0,-,-,-,-,-,-,0,0,1,0,1,0,3,52,47,16,2,1
5178032025,강원특별자치도 철원군 근남면 풍암리,0,0,1,2,0,0,0,0,1,2,0,2,0,2,0,0,0,0,2,40,60,13,1,2
5178032026,강원특별자치도 철원군 근남면 마현리,1,6,15,8,5,4,-,-,-,-,-,-,0,6,5,3,1,0,12,116,92,33,16,4
5178033000,강원특별자치도 철원군 근북면,0,1,1,2,1,2,0,1,0,0,0,0,0,2,0,0,0,0,2,57,14,3,0,0
5178033021,강원특별자치도 철원군 근북면 유곡리,0,1,1,2,1,2,0,1,0,0,0,0,0,2,0,0,0,0,2,57,14,3,0,0
5179000000,강원특별자치도 화천군,24,76,77,49,454,22,3,12,10,1,1,3,694,2060,2360,1184,559,2004,113,900,613,140,30,210
5179025000,강원특별자치도 화천군 화천읍,0,3,4,4,0,0,0,0,1,1,0,0,91,317,308,179,138,69,15,169,98,16,3,31
5179025021,강원특별자치도 화천군 화천읍 아리,-,-,-,-,-,-,-,-,-,-,-,-,5,16,17,7,1,0,-,-,-,-,-,-
5179025022,강원특별자치도 화천군 화천읍 하리,-,-,-,-,-,-,-,-,-,-,-,-,1,5,7,1,1,0,-,-,-,-,-,-
5179025023,강원특별자치도 화천군 화천읍 중리,-,-,-,-,-,-,-,-,-,-,-,-,6,29,27,13,4,0,0,1,1,0,0,0
5179025024,강원특별자치도 화천군 화천읍 상리,-,-,-,-,-,-,-,-,-,-,-,-,17,35,20,4,5,3,5,42,26,2,0,0
5179025025,강원특별자치도 화천군 화천읍 신읍리,0,2,3,3,0,0,0,0,1,1,0,0,16,70,77,65,35,33,9,115,63,12,3,6
5179025026,강원특별자치도 화천군 화천읍 풍산리,0,1,1,2,0,0,-,-,-,-,-,-,25,106,101,40,15,27,1,5,3,2,0,25
5179025027,강원특별자치도 화천군 화천읍 동촌리,-,-,-,-,-,-,-,-,-,-,-,-,9,27,42,44,75,5,0,1,3,0,0,0
5179025028,강원특별자치도 화천군 화천읍 대이리,-,-,-,-,-,-,-,-,-,-,-,-,13,29,17,6,1,1,0,5,1,0,0,0
5179031000,강원특별자치도 화천군 간동면,8,28,28,10,6,4,1,4,1,0,0,0,205,664,1117,412,204,90,21,187,161,35,9,106
5179031021,강원특별자치도 화천군 간동면 유촌리,3,4,7,3,1,0,1,2,0,0,0,0,77,86,90,34,23,20,7,58,53,8,0,3
5179031022,강원특별자치도 화천군 간동면 용호리,0,2,1,1,0,0,0,0,1,0,0,0,24,64,132,62,26,4,2,12,13,5,0,0
5179031023,강원특별자치도 화천군 간동면 간척리,1,4,6,1,0,2,-,-,-,-,-,-,35,129,73,180,65,3,7,62,47,8,1,2
5179031024,강원특별자치도 화천군 간동면 오음리,2,8,8,3,3,1,-,-,-,-,-,-,31,92,95,37,22,10,3,40,36,12,3,36
5179031025,강원특별자치도 화천군 간동면 방천리,3,4,5,2,1,1,0,2,0,0,0,0,4,198,636,64,55,52,1,3,4,2,5,65
5179031026,강원특별자치도 화천군 간동면 도송리,0,1,1,0,0,0,-,-,-,-,-,-,10,52,56,32,12,1,1,6,7,0,0,0
5179031027,강원특별자치도 화천군 간동면 구만리,0,4,1,0,0,0,-,-,-,-,-,-,24,44,35,4,1,0,0,6,2,0,0,0
