stdg_Cd,bjd_Nm,posifertmg_Fachs1_Area,posifertmg_Fachs2_Area,posifertmg_Fachs3_Area,posifertmg_Fachs4_Area,posifertmg_Fachs5_Area,posifertmg_Fachs6_Area,posifertmg_Fruit1_Area,posifertmg_Fruit2_Area,posifertmg_Fruit3_Area,posifertmg_Fruit4_Area,posifertmg_Fruit5_Area,posifertmg_Fruit6_Area,posifertmg_Pfld1_Area,posifertmg_Pfld2_Area,posifertmg_Pfld3_Area,posifertmg_Pfld4_Area,posifertmg_Pfld5_Area,posifertmg_Pfld6_Area,posifertmg_Rfld1_Area,posifertmg_Rfld2_Area,posifertmg_Rfld3_Area,posifertmg_Rfld4_Area,posifertmg_Rfld5_Area,posifertmg_Rfld6_Area
4420036026,충청남도 아산시 둔포면 신항리,-,-,-,-,-,-,1,2,6,8,2,4,0,3,7,9,7,11,1,13,34,14,4,1
4420036029,충청남도 아산시 둔포면 신양리,0,0,0,0,0,3,0,10,23,43,5,26,0,3,8,15,7,15,1,25,53,35,11,8
4420036033,충청남도 아산시 둔포면 운용리,-,-,-,-,-,-,0,2,8,5,12,5,0,3,5,6,8,9,0,2,10,25,23,5
4420036035,충청남도 아산시 둔포면 염작리,-,-,-,-,-,-,13,50,122,119,69,75,3,24,35,25,14,36,0,2,16,20,6,1
4420037022,충청남도 아산시 영인면 상성리,-,-,-,-,-,-,0,0,2,0,0,1,2,9,17,11,9,3,0,5,1,1,0,1
4420037025,충청남도 아산시 영인면 신운리,0,0,1,0,0,5,0,0,0,3,3,1,1,2,5,7,13,15,7,42,36,20,14,46
4420025030,충청남도 아산시 염치읍 석정리,0,0,0,1,1,3,0,0,0,0,0,1,0,2,3,5,2,5,0,13,58,32,8,5
4420031021,충청남도 아산시 송악면 역촌리,0,0,1,2,2,7,-,-,-,-,-,-,0,2,5,3,3,6,2,23,8,2,0,0
4420031023,충청남도 아산시 송악면 외암리,-,-,-,-,-,-,0,0,0,3,0,0,0,3,3,4,2,3,1,37,18,3,0,1
4420031026,충청남도 아산시 송악면 궁평리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4420031028,충청남도 아산시 송악면 송학리,0,0,0,0,0,5,0,0,4,0,0,0,1,3,2,3,2,3,0,13,4,0,0,0
4420031033,충청남도 아산시 송악면 동화리,-,-,-,-,-,-,5,2,0,0,0,0,23,5,8,5,6,20,0,4,6,1,1,1
4376035023,충청북도 괴산군 문광면 대명리,-,-,-,-,-,-,-,-,-,-,-,-,5,17,14,11,6,6,1,5,6,7,16,0
4376035027,충청북도 괴산군 문광면 양곡리,-,-,-,-,-,-,0,0,1,0,0,1,28,24,11,3,1,6,2,19,5,0,0,0
4376035029,충청북도 괴산군 문광면 흑석리,0,0,1,0,0,0,-,-,-,-,-,-,16,17,7,6,4,3,1,12,3,2,0,0
4376036021,충청북도 괴산군 청천면 청천리,-,-,-,-,-,-,-,-,-,-,-,-,2,8,6,4,0,0,4,5,4,0,0,1
4671040034,전라남도 담양군 수북면 수북리,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,0,1,0,1,6,0,0,0
4148036021,경기도 파주시 파평면 덕천리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,2,1,2,14,7,21,9,1,1,0
4148036024,경기도 파주시 파평면 율곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,6,7,4,9,2,15,14,7,1,6
4148037022,경기도 파주시 적성면 장좌리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,4,6,1,19,0,28,62,50,22,39
4148037024,경기도 파주시 적성면 구읍리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,9,7,5,7,1,9,6,2,2,1
4148037027,경기도 파주시 적성면 무건리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,0,2,0,3,0,3,0,0,0,0
4148037030,경기도 파주시 적성면 식현리,-,-,-,-,-,-,-,-,-,-,-,-,0,98,5,4,4,17,7,16,10,4,3,1
4148037033,경기도 파주시 적성면 적암리,-,-,-,-,-,-,-,-,-,-,-,-,8,5,8,9,2,8,0,3,4,2,1,0
4148037036,경기도 파주시 적성면 자장리,-,-,-,-,-,-,-,-,-,-,-,-,0,5,6,10,7,38,2,21,34,27,23,16
4148038021,경기도 파주시 군내면 백연리,-,-,-,-,-,-,-,-,-,-,-,-,16,5,7,7,3,27,4,16,66,54,22,24
4148039000,경기도 파주시 장단면,-,-,-,-,-,-,-,-,-,-,-,-,11,28,42,20,14,23,57,25,56,75,29,22
4148039023,경기도 파주시 장단면 거곡리,-,-,-,-,-,-,-,-,-,-,-,-,6,5,8,3,4,4,54,19,45,58,27,15
4148039026,경기도 파주시 장단면 강정리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4148040000,경기도 파주시 진동면,-,-,-,-,-,-,-,-,-,-,-,-,36,52,50,43,31,55,41,64,26,16,21,10
4421039028,충청남도 서산시 해미면 관유리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,4,1,1,1,4,9,6,6,2,3
4421039031,충청남도 서산시 해미면 반양리,-,-,-,-,-,-,-,-,-,-,-,-,6,6,5,6,1,5,2,16,12,10,5,2
4421039034,충청남도 서산시 해미면 억대리,0,0,2,1,3,23,-,-,-,-,-,-,2,0,5,2,6,7,0,6,12,9,3,1
4421039036,충청남도 서산시 해미면 응평리,0,0,0,1,0,2,-,-,-,-,-,-,0,0,1,1,0,1,0,7,7,10,4,0
4421039040,충청남도 서산시 해미면 석포리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,9,15,18,50,128
4421040022,충청남도 서산시 고북면 신송리,-,-,-,-,-,-,-,-,-,-,-,-,3,5,3,2,4,16,2,18,15,13,5,2
4421040025,충청남도 서산시 고북면 용암리,-,-,-,-,-,-,0,0,1,1,0,0,4,1,10,7,6,21,1,8,31,18,12,4
4421040028,충청남도 서산시 고북면 남정리,-,-,-,-,-,-,-,-,-,-,-,-,2,3,3,4,5,42,0,35,92,102,67,74
4421040031,충청남도 서산시 고북면 정자리,-,-,-,-,-,-,1,0,0,1,4,17,17,7,24,29,12,21,0,6,41,61,22,184
4421040033,충청남도 서산시 고북면 사기리,-,-,-,-,-,-,0,1,0,0,1,1,30,7,11,10,4,4,12,94,308,358,341,534
4423010200,충청남도 논산시 반월동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4423010500,충청남도 논산시 취암동,0,0,0,0,1,1,-,-,-,-,-,-,17,0,1,1,0,0,9,8,3,0,0,0
4689034000,전라남도 완도군 약산면,-,-,-,-,-,-,0,0,0,0,1,3,1,12,22,121,20,25,7,57,74,90,131,300
4689034023,전라남도 완도군 약산면 관산리,-,-,-,-,-,-,0,0,0,0,0,1,1,6,5,7,8,9,1,17,39,38,54,113
4689035021,전라남도 완도군 청산면 도청리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,6,8,8,0,6,7,7,2,7
4689035025,전라남도 완도군 청산면 부흥리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,11,14,8,14,1,4,4,7,5,7
4689035028,전라남도 완도군 청산면 동촌리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,5,5,2,9,0,1,1,3,1,4
4689035030,전라남도 완도군 청산면 국산리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,2,4,2,1,1,1,2,1,0
4689035033,전라남도 완도군 청산면 여서리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4689036021,전라남도 완도군 소안면 비자리,-,-,-,-,-,-,-,-,-,-,-,-,33,12,0,0,0,0,0,0,0,0,0,2
4689036025,전라남도 완도군 소안면 진산리,-,-,-,-,-,-,0,0,0,1,0,0,11,35,18,0,0,0,1,7,18,12,9,16
4689036028,전라남도 완도군 소안면 횡간리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1
4689038021,전라남도 완도군 보길면 중통리,-,-,-,-,-,-,-,-,-,-,-,-,0,4,7,15,22,43,-,-,-,-,-,-
4689038024,전라남도 완도군 보길면 정자리,-,-,-,-,-,-,0,0,0,0,0,12,1,9,26,24,9,25,-,-,-,-,-,-
4773037045,경상북도 의성군 금성면 명덕리,-,-,-,-,-,-,0,1,10,14,19,19,1,1,3,3,3,4,0,1,8,8,6,5
4773037049,경상북도 의성군 금성면 산운리,0,0,0,0,0,4,0,7,32,34,24,34,0,2,9,2,2,3,0,0,1,2,1,1
4773038036,경상북도 의성군 봉양면 풍리리,-,-,-,-,-,-,0,2,13,18,9,18,2,5,11,10,8,25,0,0,1,2,1,1
4773038039,경상북도 의성군 봉양면 도원리,-,-,-,-,-,-,-,-,-,-,-,-,1,4,2,3,4,9,0,1,1,1,0,0
4773038042,경상북도 의성군 봉양면 구미리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,14,5,1,4,0,0,0,0,1,0
4773038044,경상북도 의성군 봉양면 문흥리,-,-,-,-,-,-,0,0,4,3,1,7,1,4,6,12,4,4,0,0,1,0,1,1
4773039036,경상북도 의성군 비안면 서부리,-,-,-,-,-,-,0,1,10,8,3,7,4,8,13,12,10,4,0,5,15,4,1,0
4773039041,경상북도 의성군 비안면 외곡리,-,-,-,-,-,-,0,3,5,3,3,8,1,9,6,1,0,2,0,3,10,4,0,0
4773039043,경상북도 의성군 비안면 현산리,0,0,0,0,0,1,8,1,7,2,2,2,3,5,7,4,1,1,0,3,4,2,1,0
4773039045,경상북도 의성군 비안면 화신리,-,-,-,-,-,-,0,0,5,3,2,1,1,5,5,9,2,0,1,8,10,1,0,0
4773039048,경상북도 의성군 비안면 장춘리,-,-,-,-,-,-,0,3,32,21,11,31,2,19,21,16,6,8,0,5,15,4,2,1
4773040033,경상북도 의성군 구천면 조성리,-,-,-,-,-,-,0,2,27,5,6,2,0,0,1,0,1,5,0,1,0,0,0,0
4155012600,경기도 안성시 가사동,0,0,1,0,0,4,0,1,0,0,0,0,1,3,3,1,2,3,11,17,17,7,3,0
4155012900,경기도 안성시 신소현동,-,-,-,-,-,-,0,2,6,0,0,6,0,0,1,0,0,2,0,0,1,1,1,1
4155013200,경기도 안성시 발화동,0,0,0,0,1,8,0,2,1,2,0,3,0,2,1,1,0,2,6,7,9,2,1,1
4155025024,경기도 안성시 공도읍 중복리,0,1,3,1,0,3,-,-,-,-,-,-,0,3,2,1,1,2,26,193,112,54,14,25
4155025027,경기도 안성시 공도읍 건천리,0,0,1,2,2,7,0,1,1,0,1,1,1,1,2,2,2,4,32,345,201,25,9,10
4155025029,경기도 안성시 공도읍 만정리,0,0,2,1,2,11,2,14,10,16,15,34,1,108,62,24,8,42,3,36,85,46,32,11
4155031021,경기도 안성시 보개면 적가리,-,-,-,-,-,-,1,1,0,0,0,0,0,2,1,2,3,9,27,37,29,9,4,29
4155031029,경기도 안성시 보개면 불현리,-,-,-,-,-,-,0,1,6,2,3,1,0,3,5,1,2,7,0,4,1,0,0,2
4155031032,경기도 안성시 보개면 곡천리,-,-,-,-,-,-,-,-,-,-,-,-,0,7,1,3,0,6,1,5,2,1,0,0
4155031035,경기도 안성시 보개면 가율리,-,-,-,-,-,-,2,2,0,1,2,1,0,1,2,4,4,5,4,21,11,4,1,1
4155031037,경기도 안성시 보개면 동평리,0,0,1,0,0,2,-,-,-,-,-,-,3,8,3,1,4,12,11,23,17,6,1,2
4155031039,경기도 안성시 보개면 북가현리,0,0,1,1,1,7,-,-,-,-,-,-,1,1,3,3,3,5,10,19,5,4,3,1
4477034037,충청남도 서천군 한산면 온동리,0,0,0,0,0,1,-,-,-,-,-,-,0,0,1,1,1,2,18,24,10,26,34,10
4477034040,충청남도 서천군 한산면 신성리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,3,62,36,32,56,67,40
4477035021,충청남도 서천군 마산면 안당리,0,0,0,0,0,2,24,0,0,0,0,0,0,3,4,2,1,1,31,10,7,12,12,0
4477035023,충청남도 서천군 마산면 신장리,0,0,0,1,1,6,8,0,0,0,0,0,1,1,2,2,2,2,16,5,9,1,1,3
4477035026,충청남도 서천군 마산면 요곡리,0,0,0,0,1,1,14,10,0,0,0,0,0,1,2,1,2,1,11,6,6,3,1,2
4477035028,충청남도 서천군 마산면 신봉리,0,0,0,1,1,7,7,2,1,0,0,0,1,1,1,1,1,2,4,19,18,15,0,0
4477035031,충청남도 서천군 마산면 시선리,0,0,0,0,0,2,13,1,0,0,0,0,1,1,1,1,0,1,1,40,8,3,0,0
4477035034,충청남도 서천군 마산면 이사리,0,0,0,0,0,2,20,2,1,0,1,0,1,2,4,2,2,1,5,23,28,23,1,1
4477036000,충청남도 서천군 시초면,0,0,0,1,1,5,8,0,0,0,0,0,16,19,24,20,12,13,31,308,318,284,132,115
4477036022,충청남도 서천군 시초면 선동리,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,1,1,1,7,42,15,17,12,4
4477036023,충청남도 서천군 시초면 선암리,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,1,0,0,2,68,45,61,59,71
4477036024,충청남도 서천군 시초면 신흥리,-,-,-,-,-,-,-,-,-,-,-,-,3,3,1,2,0,0,3,37,42,59,26,17
4611016000,전라남도 목포시 석현동,-,-,-,-,-,-,-,-,-,-,-,-,0,12,11,12,0,1,-,-,-,-,-,-
4611016400,전라남도 목포시 옥암동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4613010400,전라남도 여수시 관문동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4613010700,전라남도 여수시 중앙동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4613011700,전라남도 여수시 국동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4613012000,전라남도 여수시 문수동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0,-,-,-,-,-,-
4613012400,전라남도 여수시 오천동,-,-,-,-,-,-,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
4613013000,전라남도 여수시 안산동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4613013300,전라남도 여수시 신기동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4885041021,경상남도 하동군 옥종면 청룡리,0,0,1,3,6,22,0,0,0,0,0,1,5,7,2,1,1,1,1,7,3,1,0,1
4885041023,경상남도 하동군 옥종면 두양리,0,10,17,24,27,110,4,7,16,4,1,3,11,7,5,4,1,0,0,3,3,1,0,0
4885041024,경상남도 하동군 옥종면 종화리,0,2,2,1,4,11,-,-,-,-,-,-,8,2,1,1,0,0,2,2,0,0,0,0
4885041026,경상남도 하동군 옥종면 안계리,0,2,3,1,7,22,4,0,1,0,0,0,2,3,0,0,0,0,0,5,2,1,0,0
4885041027,경상남도 하동군 옥종면 병천리,0,4,6,6,6,15,0,3,1,0,1,1,0,1,0,1,0,0,5,5,1,0,0,1
4885041029,경상남도 하동군 옥종면 대곡리,3,2,3,9,13,6,1,1,1,0,0,0,5,5,4,1,0,1,4,30,15,4,2,7
4885041031,경상남도 하동군 옥종면 정수리,0,0,0,0,0,1,-,-,-,-,-,-,8,4,3,2,1,0,1,15,15,8,4,2
4372037023,충청북도 보은군 회남면 조곡리,-,-,-,-,-,-,0,2,2,5,1,1,5,9,13,6,2,6,-,-,-,-,-,-
4372037028,충청북도 보은군 회남면 신추리,-,-,-,-,-,-,-,-,-,-,-,-,10,17,4,2,0,2,-,-,-,-,-,-
4372037031,충청북도 보은군 회남면 분저리,-,-,-,-,-,-,0,0,1,0,1,1,1,10,11,6,11,9,0,3,2,1,0,0
4372037034,충청북도 보은군 회남면 매산리,-,-,-,-,-,-,0,1,0,0,1,0,0,0,2,0,0,0,-,-,-,-,-,-
4615039023,전라남도 순천시 별량면 송학리,1,0,0,0,0,2,-,-,-,-,-,-,1,6,3,6,9,8,0,11,10,5,7,8
4615039029,전라남도 순천시 별량면 무풍리,-,-,-,-,-,-,-,-,-,-,-,-,1,11,10,21,3,10,2,19,30,39,33,88
4615039031,전라남도 순천시 별량면 동송리,-,-,-,-,-,-,9,1,2,4,0,5,0,4,11,10,6,10,2,21,14,24,27,106
4615039034,전라남도 순천시 별량면 구룡리,-,-,-,-,-,-,-,-,-,-,-,-,9,8,6,7,3,13,1,18,26,25,19,86
4615039037,전라남도 순천시 별량면 금치리,-,-,-,-,-,-,-,-,-,-,-,-,150,60,17,3,0,2,3,34,21,8,4,59
4615040022,전라남도 순천시 상사면 응령리,-,-,-,-,-,-,22,4,8,1,4,4,6,10,7,7,6,6,9,15,17,9,1,1
4182025024,경기도 가평군 가평읍 하색리,0,0,0,0,1,5,-,-,-,-,-,-,2,3,4,4,2,3,45,50,6,0,0,1
4121010100,경기도 광명시 광명동,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,1,1,1,-,-,-,-,-,-
4121010500,경기도 광명시 노온사동,-,-,-,-,-,-,-,-,-,-,-,-,0,4,5,7,5,5,0,2,2,1,0,0
4122010200,경기도 평택시 장당동,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,3,2,1,0
4122010500,경기도 평택시 칠원동,-,-,-,-,-,-,0,1,2,1,2,20,2,0,0,1,0,1,0,1,3,1,0,0
4122010800,경기도 평택시 장안동,0,0,0,0,0,1,0,0,0,0,2,0,0,4,1,2,2,0,1,5,4,1,0,0
4122011100,경기도 평택시 독곡동,0,0,0,1,0,8,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,0,0
4122011600,경기도 평택시 유천동,-,-,-,-,-,-,0,1,1,1,1,5,0,0,1,0,1,0,1,80,115,30,3,0
4374034024,충청북도 영동군 매곡면 옥전리,1,0,1,0,0,2,5,3,7,11,4,3,4,6,6,7,4,6,1,5,2,0,0,0
4374034027,충청북도 영동군 매곡면 수원리,0,2,1,1,1,2,3,4,1,2,2,3,2,3,4,3,4,4,0,10,4,0,0,0
4374035022,충청북도 영동군 상촌면 돈대리,-,-,-,-,-,-,2,3,3,3,4,6,3,4,7,3,2,1,0,3,3,0,0,0
4374035025,충청북도 영동군 상촌면 고자리,-,-,-,-,-,-,1,1,0,1,0,1,3,4,3,1,0,0,-,-,-,-,-,-
4374035027,충청북도 영동군 상촌면 물한리,-,-,-,-,-,-,1,0,0,0,0,0,4,7,4,1,1,0,13,24,4,2,0,0
4374035028,충청북도 영동군 상촌면 대해리,-,-,-,-,-,-,1,1,8,5,5,8,77,5,3,0,0,12,4,10,2,0,0,0
4374035031,충청북도 영동군 상촌면 유곡리,-,-,-,-,-,-,1,4,6,4,3,4,5,9,6,3,1,1,2,13,5,3,0,1
4374036022,충청북도 영동군 양강면 가동리,-,-,-,-,-,-,2,4,7,10,10,24,1,7,13,13,10,5,-,-,-,-,-,-
4374036024,충청북도 영동군 양강면 죽촌리,-,-,-,-,-,-,8,16,27,35,21,30,6,47,73,55,20,21,-,-,-,-,-,-
4374036029,충청북도 영동군 양강면 만계리,-,-,-,-,-,-,2,3,9,2,1,4,9,15,15,10,3,2,1,5,8,6,1,0
4374036031,충청북도 영동군 양강면 두평리,-,-,-,-,-,-,0,3,3,2,2,6,2,12,14,8,1,1,4,11,8,3,1,1
4481033031,충청남도 예산군 광시면 장전리,-,-,-,-,-,-,-,-,-,-,-,-,3,3,5,3,4,10,3,0,4,16,16,21
4481033033,충청남도 예산군 광시면 서초정리,-,-,-,-,-,-,-,-,-,-,-,-,2,7,10,9,5,9,3,23,11,3,3,1
4481033036,충청남도 예산군 광시면 용두리,-,-,-,-,-,-,0,0,0,0,3,8,1,1,2,1,2,8,2,21,31,24,8,3
4481033038,충청남도 예산군 광시면 시목리,-,-,-,-,-,-,1,0,6,0,1,37,1,3,5,5,5,14,4,32,58,44,18,20
4481034022,충청남도 예산군 대흥면 상중리,-,-,-,-,-,-,0,0,0,2,0,0,64,22,45,1,1,2,1,1,2,0,0,0
4481034025,충청남도 예산군 대흥면 대야리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,1,0,1
4481034027,충청남도 예산군 대흥면 노동리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,1,-,-,-,-,-,-
4481034030,충청남도 예산군 대흥면 탄방리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,1,3,3,0,2,11,3,1,1,0
4481034033,충청남도 예산군 대흥면 갈신리,0,1,0,0,0,0,-,-,-,-,-,-,1,4,5,3,2,1,5,20,5,1,0,0
4481035022,충청남도 예산군 응봉면 지석리,-,-,-,-,-,-,0,0,3,0,1,20,0,3,2,8,1,18,0,1,2,1,0,1
4481035023,충청남도 예산군 응봉면 건지화리,-,-,-,-,-,-,0,0,0,0,1,1,1,2,8,4,4,6,1,5,5,3,1,1
4480035021,충청남도 홍성군 은하면 대천리,-,-,-,-,-,-,0,0,1,1,1,2,0,3,2,4,4,12,1,1,13,12,9,2
4480035024,충청남도 홍성군 은하면 대율리,0,0,0,0,0,3,-,-,-,-,-,-,0,2,3,3,5,12,1,1,6,15,13,11
4480035027,충청남도 홍성군 은하면 목현리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,1,2,4,1,1,9,16,15,6
4480035029,충청남도 홍성군 은하면 덕실리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,2,1,0,3,1,0,5,7,13,27
4480036023,충청남도 홍성군 결성면 성남리,-,-,-,-,-,-,-,-,-,-,-,-,2,27,15,9,3,8,5,6,6,12,11,54
4376036024,충청북도 괴산군 청천면 강평리,0,2,2,5,2,3,-,-,-,-,-,-,3,11,2,2,1,1,61,27,2,2,1,1
4376036026,충청북도 괴산군 청천면 평단리,0,0,0,1,0,3,-,-,-,-,-,-,2,35,16,3,5,10,2,24,10,5,2,1
4376036029,충청북도 괴산군 청천면 사담리,-,-,-,-,-,-,-,-,-,-,-,-,11,19,4,1,1,0,2,11,0,0,0,0
4148025625,경기도 파주시 법원읍 대능리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,0,1,5,22,10,6,1,3
4148025628,경기도 파주시 법원읍 직천리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,3,5,7,2,1,0,1
2914011900,광주광역시 서구 화정동,-,-,-,-,-,-,0,0,0,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-
2914012800,광주광역시 서구 풍암동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,0,1,0,0,0
2915510900,광주광역시 남구 덕남동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,0,1,0,-,-,-,-,-,-
2915512100,광주광역시 남구 압촌동,0,0,0,0,0,3,-,-,-,-,-,-,0,2,0,0,0,0,1,2,15,7,5,1
2915512600,광주광역시 남구 양과동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,2,0,0,1,0,3,12,2,1
2915513000,광주광역시 남구 월성동,0,0,0,0,1,22,-,-,-,-,-,-,0,1,0,0,0,1,22,5,27,14,1,0
4421037024,충청남도 서산시 음암면 율목리,0,0,0,0,0,1,-,-,-,-,-,-,0,2,6,9,4,52,0,2,6,25,28,39
4421037027,충청남도 서산시 음암면 신장리,0,0,0,0,1,7,0,0,0,0,1,16,0,3,5,13,14,156,0,3,14,24,28,38
4139010900,경기도 시흥시 도창동,0,0,0,0,1,0,0,0,1,2,2,2,0,2,1,1,1,2,4,3,10,19,17,215
4139011900,경기도 시흥시 하중동,-,-,-,-,-,-,0,0,0,0,1,0,0,0,0,0,0,1,7,2,4,22,47,344
4139012300,경기도 시흥시 산현동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,4,1,1,4,6,0,1,0,0,0
4139012600,경기도 시흥시 목감동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,7,6,3,0
4139012900,경기도 시흥시 장현동,-,-,-,-,-,-,0,0,0,0,1,0,1,0,0,0,0,0,7,4,7,5,11,186
4141010900,경기도 군포시 도마교동,0,0,0,0,0,1,-,-,-,-,-,-,2,7,4,5,5,6,0,1,1,1,0,0
4143010100,경기도 의왕시 고천동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,1,1,0,-,-,-,-,-,-
4143010500,경기도 의왕시 오전동,-,-,-,-,-,-,-,-,-,-,-,-,1,9,6,3,4,4,0,1,0,0,0,0
4143010800,경기도 의왕시 청계동,-,-,-,-,-,-,-,-,-,-,-,-,1,10,5,1,1,1,-,-,-,-,-,-
4145010200,경기도 하남시 하산곡동,0,0,0,1,1,2,-,-,-,-,-,-,0,4,4,3,1,4,-,-,-,-,-,-
4145012000,경기도 하남시 상사창동,0,0,1,1,0,4,-,-,-,-,-,-,1,15,12,10,6,8,-,-,-,-,-,-
4377032021,충청북도 음성군 원남면 보천리,1,0,0,0,0,1,1,2,0,0,0,0,20,20,6,1,3,4,1,8,1,1,0,0
4377032025,충청북도 음성군 원남면 하당리,0,1,2,1,1,8,0,1,0,0,0,2,39,5,3,2,1,2,3,6,3,0,0,0
4377032028,충청북도 음성군 원남면 구안리,-,-,-,-,-,-,0,0,1,0,0,0,6,15,8,5,1,14,0,4,1,0,0,0
4377032032,충청북도 음성군 원남면 삼용리,0,1,0,0,0,5,-,-,-,-,-,-,36,3,3,4,4,4,2,9,2,1,0,1
4377033000,충청북도 음성군 맹동면,0,3,12,21,21,102,0,0,2,0,5,1,52,89,66,40,33,23,11,77,77,24,12,10
4377033023,충청북도 음성군 맹동면 마산리,0,0,5,4,5,17,-,-,-,-,-,-,10,11,10,6,14,4,1,6,9,4,4,2
4377033025,충청북도 음성군 맹동면 용촌리,0,1,3,4,3,35,-,-,-,-,-,-,7,16,11,3,4,4,3,24,29,11,3,4
4377033030,충청북도 음성군 맹동면 군자리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,0,0,0,1,-,-,-,-,-,-
4377034021,충청북도 음성군 대소면 오산리,0,0,0,0,0,2,-,-,-,-,-,-,0,0,0,2,0,0,6,36,18,8,8,15
4377034024,충청북도 음성군 대소면 성본리,0,2,2,3,3,9,0,0,6,9,2,4,6,28,30,15,22,50,2,9,19,13,8,12
4377034027,충청북도 음성군 대소면 삼정리,0,4,1,2,3,5,0,0,1,0,0,0,3,56,42,13,11,31,4,19,21,7,1,12
4377034028,충청북도 음성군 대소면 미곡리,0,0,0,0,2,15,1,0,0,1,1,2,3,8,7,7,5,17,1,21,27,12,6,16
4183040025,경기도 양평군 용문면 연수리,-,-,-,-,-,-,4,7,6,6,1,0,1,4,3,3,1,2,2,0,2,0,0,0
4150034022,경기도 이천시 마장면 양촌리,-,-,-,-,-,-,0,0,0,1,0,0,1,2,2,1,0,0,2,4,1,0,0,0
4150034024,경기도 이천시 마장면 회억리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,2,1,0,1,9,3,1,1,0
4150034030,경기도 이천시 마장면 덕평리,0,0,1,25,6,44,-,-,-,-,-,-,2,3,3,3,1,3,3,21,11,2,0,0
4150034033,경기도 이천시 마장면 작촌리,-,-,-,-,-,-,-,-,-,-,-,-,3,6,1,0,0,1,5,11,4,1,0,0
4150035026,경기도 이천시 대월면 사동리,3,0,0,0,0,0,-,-,-,-,-,-,2,6,5,8,4,3,10,11,2,1,0,0
4150035027,경기도 이천시 대월면 대대리,0,0,0,1,0,5,-,-,-,-,-,-,5,19,9,3,2,3,36,28,4,2,0,0
4150035030,경기도 이천시 대월면 구시리,0,0,1,0,0,2,1,0,0,0,0,0,14,22,24,17,2,3,46,93,25,2,1,0
4150035033,경기도 이천시 대월면 장평리,0,0,0,0,0,1,0,1,1,9,1,4,6,9,9,8,4,3,7,20,8,1,0,2
