acid_Fachs1_Area,acid_Fachs2_Area,acid_Fachs3_Area,acid_Fachs4_Area,acid_Fachs5_Area,acid_Fachs6_Area,acid_Fruit1_Area,acid_Fruit2_Area,acid_Fruit3_Area,acid_Fruit4_Area,acid_Fruit5_Area,acid_Fruit6_Area,acid_Pfld1_Area,acid_Pfld2_Area,acid_Pfld3_Area,acid_Pfld4_Area,acid_Pfld5_Area,acid_Pfld6_Area,acid_Rfld1_Area,acid_Rfld2_Area,acid_Rfld3_Area,acid_Rfld4_Area,acid_Rfld5_Area,acid_Rfld6_Area,bjd_Nm,stdg_Cd
-,-,-,-,-,-,0,0,0,0,0,2,2,8,6,7,6,34,0,0,0,0,1,1,충청북도 단양군 적성면 기동리,4380035027
-,-,-,-,-,-,0,0,0,0,0,1,1,2,6,4,6,21,0,0,0,0,2,2,충청북도 단양군 적성면 대가리,4380035030
0,0,0,0,0,1,0,0,0,0,0,4,0,2,6,5,6,23,0,0,0,0,0,1,충청북도 단양군 적성면 하원곡리,4380035032
-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,4,8,0,0,0,0,0,1,충청북도 단양군 단성면 북상리,4380036021
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,2,2,-,-,-,-,-,-,충청북도 단양군 단성면 상방리,4380036023
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,2,2,-,-,-,-,-,-,충청북도 단양군 단성면 장회리,4380036027
0,0,0,1,0,0,0,1,1,0,0,1,7,6,2,7,3,3,2,0,1,2,2,1,경상남도 창녕군 이방면 모곡리,4874034027
0,0,0,1,1,3,0,1,1,0,1,2,4,9,1,4,6,7,3,1,1,1,2,0,경상남도 창녕군 이방면 거남리,4874034030
0,0,0,1,1,1,0,0,2,0,1,0,6,18,8,5,5,6,3,0,0,2,1,0,경상남도 창녕군 이방면 장천리,4874034032
0,0,0,0,1,3,0,0,1,0,1,0,0,8,6,6,1,2,3,1,2,0,2,0,경상남도 창녕군 유어면 부곡리,4874035021
0,0,0,1,1,0,0,4,1,1,1,5,5,13,13,10,12,37,4,2,0,2,2,3,경상남도 창녕군 유어면 세진리,4874035024
0,0,0,1,1,0,6,18,0,1,1,0,4,13,7,8,7,3,5,1,2,3,2,2,경상남도 창녕군 유어면 진창리,4874035027
0,0,1,1,1,1,0,0,0,1,1,1,9,5,1,3,4,8,8,1,2,2,4,4,경상남도 창녕군 유어면 풍조리,4874035029
0,0,0,0,1,1,0,0,1,0,0,1,4,9,9,2,9,1,3,0,1,1,2,3,경상남도 창녕군 대지면 모산리,4874036021
-,-,-,-,-,-,0,1,0,1,0,0,0,1,1,1,1,5,3,1,0,5,18,6,경상남도 창녕군 대지면 창산리,4874036024
0,0,1,1,3,2,0,0,0,0,0,1,1,2,3,2,2,1,1,0,1,1,4,2,경상남도 창녕군 대지면 구미리,4874036027
1,1,3,3,3,2,0,2,1,2,4,3,3,13,13,18,10,4,30,6,32,31,16,3,경상남도 창녕군 계성면,4874037000
-,-,-,-,-,-,0,0,0,0,0,1,0,2,1,3,1,0,2,1,4,1,1,0,경상남도 창녕군 계성면 신당리,4874037023
-,-,-,-,-,-,-,-,-,-,-,-,1,2,4,6,4,7,0,4,22,5,1,1,경기도 용인시처인구 포곡읍 금어리,4146125022
1,1,4,5,14,28,0,0,0,0,1,0,0,1,3,4,5,6,0,4,28,14,7,7,경기도 용인시처인구 포곡읍 둔전리,4146125023
0,0,0,0,2,3,0,0,0,0,0,1,0,1,1,1,0,2,2,9,51,11,5,5,경기도 용인시처인구 포곡읍 영문리,4146125024
0,0,0,0,1,0,-,-,-,-,-,-,0,2,1,2,1,2,6,20,54,16,7,5,경기도 용인시처인구 포곡읍 마성리,4146125025
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,9,1,2,0,경기도 용인시처인구 포곡읍 전대리,4146125027
0,1,1,4,11,24,-,-,-,-,-,-,0,1,0,1,0,5,0,11,31,26,16,10,경기도 용인시처인구 포곡읍 유운리,4146125028
-,-,-,-,-,-,-,-,-,-,-,-,3,5,4,1,1,2,0,8,18,5,3,13,경기도 용인시처인구 포곡읍 신원리,4146125029
-,-,-,-,-,-,-,-,-,-,-,-,2,9,9,14,14,10,19,2,2,2,5,26,전라남도 신안군 증도면 병풍리,4691031025
-,-,-,-,-,-,-,-,-,-,-,-,39,31,42,54,62,105,110,5,13,8,24,470,전라남도 신안군 임자면 대기리,4691032022
-,-,-,-,-,-,-,-,-,-,-,-,15,18,35,31,25,33,31,1,3,6,9,94,전라남도 신안군 임자면 삼두리,4691032025
-,-,-,-,-,-,-,-,-,-,-,-,0,0,3,5,8,21,2,1,1,0,0,1,전라남도 신안군 임자면 수도리,4691032028
-,-,-,-,-,-,-,-,-,-,-,-,0,3,9,16,35,45,0,1,5,3,6,6,전라남도 신안군 자은면 대율리,4691033023
-,-,-,-,-,-,0,0,0,0,1,0,3,19,54,61,90,110,0,1,2,5,8,28,전라남도 신안군 자은면 백산리,4691033027
-,-,-,-,-,-,-,-,-,-,-,-,26,48,79,115,123,156,0,10,14,21,52,251,전라남도 신안군 비금면,4691034000
-,-,-,-,-,-,-,-,-,-,-,-,0,3,6,6,6,9,0,0,1,1,4,17,전라남도 신안군 비금면 도고리,4691034023
-,-,-,-,-,-,-,-,-,-,-,-,1,3,9,10,10,16,0,1,1,4,5,30,전라남도 신안군 비금면 지당리,4691034026
-,-,-,-,-,-,-,-,-,-,-,-,0,4,8,10,9,14,0,1,2,3,8,18,전라남도 신안군 비금면 고서리,4691034029
-,-,-,-,-,-,-,-,-,-,-,-,3,7,5,5,4,1,0,0,0,1,5,28,전라남도 신안군 도초면 발매리,4691035021
-,-,-,-,-,-,-,-,-,-,-,-,7,10,11,13,16,5,0,0,0,2,3,3,전라남도 신안군 도초면 오류리,4691035024
-,-,-,-,-,-,0,1,1,1,1,2,6,8,12,6,8,7,0,0,17,6,1,0,경상북도 청송군 파천면 관리,4775036032
-,-,-,-,-,-,1,1,2,1,3,3,6,8,6,5,6,3,0,0,1,8,0,0,경상북도 청송군 파천면 덕천리,4775036034
-,-,-,-,-,-,1,1,1,1,0,1,2,3,2,1,2,0,1,0,0,3,0,1,경상북도 청송군 파천면 병부리,4775036037
1,0,0,1,0,0,2,6,9,14,27,24,6,16,11,9,7,12,0,0,4,3,0,0,경상북도 청송군 파천면 신기리,4775036041
-,-,-,-,-,-,10,38,60,86,116,225,38,124,136,106,100,130,0,22,159,108,54,38,경상북도 청송군 진보면,4775037000
-,-,-,-,-,-,0,1,1,0,1,0,0,1,2,1,0,1,0,0,5,0,0,0,경상북도 청송군 진보면 합강리,4775037039
-,-,-,-,-,-,0,0,2,2,2,3,1,4,3,2,3,3,0,0,3,1,1,0,경상북도 청송군 진보면 추현리,4775037041
-,-,-,-,-,-,1,0,0,0,0,0,1,6,18,19,16,10,0,11,41,50,37,19,경상북도 청송군 진보면 광덕리,4775037044
-,-,-,-,-,-,1,3,7,9,12,39,5,15,9,17,14,16,0,0,19,2,1,1,경상북도 청송군 진보면 시량리,4775037047
-,-,-,-,-,-,1,0,0,1,1,2,1,12,16,5,8,5,1,1,3,17,12,1,경상북도 영양군 영양읍 서부리,4776025022
-,-,-,-,-,-,0,1,0,1,0,0,1,3,5,7,7,7,1,0,0,0,0,0,경상북도 영양군 영양읍 황용리,4776025025
-,-,-,-,-,-,0,0,0,1,2,1,0,0,2,3,9,7,-,-,-,-,-,-,경상북도 영양군 영양읍 무학리,4776025030
0,0,0,0,0,1,0,0,8,6,1,0,0,1,1,0,2,1,0,0,2,1,1,1,충청북도 충주시 앙성면 중전리,4313037025
-,-,-,-,-,-,0,0,18,0,15,18,0,1,0,0,1,0,0,0,1,2,2,1,충청북도 충주시 앙성면 목미리,4313037027
-,-,-,-,-,-,0,0,1,9,2,4,0,1,0,3,7,5,0,0,1,2,4,1,충청북도 충주시 앙성면 용대리,4313037030
-,-,-,-,-,-,0,0,0,0,1,1,1,1,1,2,2,5,0,0,1,3,2,0,충청북도 충주시 앙성면 돈산리,4313037033
0,0,0,0,1,0,0,0,0,1,3,4,1,3,3,7,15,23,0,0,3,3,12,4,충청북도 충주시 금가면 유송리,4313039023
-,-,-,-,-,-,0,0,1,1,3,9,0,1,3,4,12,32,0,0,2,3,10,11,충청북도 충주시 금가면 문산리,4313039026
-,-,-,-,-,-,0,0,0,0,1,4,0,4,1,6,6,23,0,3,2,4,15,16,충청북도 충주시 금가면 사암리,4313039029
-,-,-,-,-,-,0,0,3,2,2,13,1,2,7,5,8,15,0,0,0,1,2,3,충청북도 충주시 동량면 조동리,4313040021
-,-,-,-,-,-,0,3,3,1,2,5,0,1,1,2,4,6,-,-,-,-,-,-,충청북도 충주시 동량면 지동리,4313040023
-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,1,0,1,26,38,22,5,경상남도 고성군 개천면 가천리,4882038023
-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,0,0,0,15,8,7,0,경상남도 고성군 개천면 용안리,4882038025
0,0,0,2,5,4,-,-,-,-,-,-,1,1,1,2,2,5,0,3,18,11,9,5,경상남도 고성군 개천면 예성리,4882038028
0,0,0,0,0,1,0,0,0,0,1,0,2,2,1,1,2,2,0,1,31,42,15,3,경상남도 고성군 구만면 효락리,4882039021
-,-,-,-,-,-,0,1,0,0,0,0,2,2,2,0,0,0,0,1,9,17,15,3,경상남도 고성군 구만면 용와리,4882039025
-,-,-,-,-,-,0,0,0,1,1,6,1,3,1,1,1,3,0,1,9,24,30,12,경상남도 고성군 회화면 봉동리,4882040023
-,-,-,-,-,-,0,0,2,0,0,0,0,1,0,1,0,1,0,0,2,13,11,2,경상남도 고성군 회화면 녹명리,4882040026
-,-,-,-,-,-,2,5,1,2,1,1,1,4,2,2,2,1,0,0,5,10,15,8,경상남도 고성군 마암면 삼락리,4882041022
0,0,0,1,4,4,0,0,0,0,0,1,1,1,2,2,1,2,0,8,39,27,15,4,경상남도 고성군 마암면 도전리,4882041025
0,0,1,2,4,0,0,0,0,0,2,0,1,0,1,0,1,1,0,7,12,19,11,2,경상남도 고성군 마암면 장산리,4882041026
0,0,1,1,0,0,0,2,1,3,2,5,1,1,1,6,1,1,0,9,27,9,4,1,경상남도 고성군 마암면 석마리,4882041029
-,-,-,-,-,-,0,0,1,1,1,1,0,0,1,2,2,0,1,4,55,97,60,15,경기도 용인시처인구 원삼면 목신리,4146134029
-,-,-,-,-,-,0,0,0,0,4,3,0,0,0,1,0,1,1,5,29,28,21,16,경기도 용인시처인구 원삼면 학일리,4146134030
35,1,1,4,8,22,-,-,-,-,-,-,0,0,1,1,2,1,1,7,37,29,16,8,경기도 용인시처인구 원삼면 문촌리,4146134031
0,0,0,1,3,9,0,0,0,1,2,0,0,1,1,1,3,3,0,8,45,41,22,18,경기도 용인시처인구 원삼면 가재월리,4146134032
0,2,8,15,31,92,2,8,2,5,8,42,6,31,57,48,125,107,119,396,1023,1033,536,275,경기도 용인시처인구 백암면,4146135000
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,2,0,2,36,40,10,7,경기도 용인시처인구 백암면 백암리,4146135021
0,0,1,1,1,0,-,-,-,-,-,-,0,8,3,16,37,17,1,4,26,38,11,1,경기도 용인시처인구 백암면 박곡리,4146135022
0,0,1,2,2,5,0,0,0,0,0,1,0,6,4,7,6,17,26,63,137,95,54,26,경기도 용인시처인구 백암면 백봉리,4146135023
0,0,1,1,0,2,-,-,-,-,-,-,0,1,2,3,5,9,0,19,148,152,60,33,경기도 용인시처인구 백암면 고안리,4146135024
-,-,-,-,-,-,0,0,0,0,0,3,0,1,37,1,53,20,0,32,121,99,57,34,경기도 용인시처인구 백암면 옥산리,4146135025
0,0,1,1,2,5,-,-,-,-,-,-,0,1,2,6,3,6,11,56,107,110,76,31,경기도 용인시처인구 백암면 장평리,4146135026
-,-,-,-,-,-,0,0,1,1,3,5,7,17,17,33,4,9,0,0,0,1,1,0,충청북도 보은군 회남면 남대문리,4372037039
-,-,-,-,-,-,0,7,2,0,0,16,17,10,11,9,13,8,0,1,19,63,29,4,충청남도 청양군 목면 안심리,4479034024
0,1,0,0,0,0,5,30,9,0,0,0,2,13,3,9,7,4,0,0,17,34,24,2,충청남도 청양군 목면 본의리,4479034026
0,1,0,1,0,0,0,27,17,1,0,0,20,9,2,7,7,2,0,4,34,41,9,1,충청남도 청양군 청남면 청소리,4479035021
0,0,0,2,1,3,11,1,8,6,0,0,6,13,21,7,5,6,0,2,20,50,8,1,충청남도 청양군 청남면 천내리,4479035024
0,2,7,8,14,16,0,7,2,1,0,0,5,5,3,9,16,12,0,1,18,54,31,5,충청남도 청양군 청남면 중산리,4479035026
0,6,10,20,25,11,0,10,0,2,0,0,3,3,9,12,13,3,40,5,110,309,429,624,충청남도 청양군 청남면 인양리,4479035028
1,0,1,2,2,3,10,41,2,22,4,0,13,9,6,11,8,4,0,2,51,53,22,38,충청남도 청양군 청남면 아산리,4479035030
0,1,1,1,1,1,14,56,11,16,13,0,8,5,7,2,4,2,0,3,33,29,10,3,충청남도 청양군 장평면 중추리,4479036021
0,0,0,0,1,4,11,0,3,0,6,0,1,3,3,3,4,6,0,0,13,22,8,0,충청남도 청양군 장평면 미당리,4479036023
-,-,-,-,-,-,42,50,14,8,0,7,26,10,4,5,0,2,0,0,4,7,1,0,충청남도 청양군 장평면 지천리,4479036026
0,1,0,0,0,0,30,66,18,10,0,4,7,9,5,12,10,5,0,2,11,27,14,1,충청남도 청양군 장평면 화산리,4479036028
-,-,-,-,-,-,0,0,0,2,0,1,1,12,9,1,2,0,0,0,2,1,1,1,전라남도 순천시 서면 동산리,4615032025
-,-,-,-,-,-,0,0,1,4,0,0,2,6,10,0,1,0,0,0,3,2,0,1,전라남도 순천시 서면 선평리,4615032028
-,-,-,-,-,-,-,-,-,-,-,-,7,12,7,11,1,1,0,1,1,2,3,2,전라남도 순천시 서면 구상리,4615032030
-,-,-,-,-,-,0,0,1,1,1,0,4,11,15,8,3,3,0,0,2,2,1,1,전라남도 순천시 서면 판교리,4615032033
-,-,-,-,-,-,0,6,3,5,2,0,9,16,10,2,3,1,0,0,2,3,1,0,전라남도 순천시 황전면 죽청리,4615033021
-,-,-,-,-,-,0,0,1,0,0,0,6,7,1,2,4,0,0,0,0,1,1,0,전라남도 순천시 황전면 괴목리,4615033024
-,-,-,-,-,-,1,14,2,4,2,0,4,17,7,12,6,4,0,1,4,5,3,0,전라남도 순천시 황전면 황학리,4615033026
-,-,-,-,-,-,2,9,0,1,1,0,1,3,3,4,6,8,0,2,7,2,1,1,전라남도 순천시 황전면 월산리,4615033027
0,0,0,1,0,1,0,2,2,0,0,0,6,15,9,6,4,0,0,1,8,6,4,2,전라남도 순천시 황전면 선변리,4615033030
-,-,-,-,-,-,9,28,12,14,5,4,5,19,10,4,9,5,0,1,8,6,5,1,전라남도 순천시 황전면 모전리,4615033034
0,0,0,1,2,4,47,162,253,98,82,75,22,126,169,114,79,37,1,18,60,49,26,13,전라남도 순천시 월등면,4615034000
0,0,0,0,0,1,0,11,4,0,1,0,0,2,13,6,8,7,0,4,9,4,3,2,전라남도 순천시 월등면 농선리,4615034022
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,3,0,0,경기도 연천군 신서면 도밀리,4180036027
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,3,0,0,0,0,0,2,0,0,경기도 연천군 신서면 신현리,4180036030
-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,15,17,2,0,0,5,45,17,0,경기도 연천군 중면 횡산리,4180037022
-,-,-,-,-,-,0,0,0,0,1,0,0,0,1,2,0,1,0,0,18,13,7,0,경기도 연천군 장남면 자작리,4180038022
-,-,-,-,-,-,0,0,0,5,1,0,0,0,0,2,3,0,0,0,0,8,1,0,경기도 연천군 장남면 반정리,4180038024
0,0,0,0,1,1,0,0,1,0,0,0,3,14,13,11,12,8,1,0,9,13,18,8,충청남도 홍성군 결성면 무량리,4480036026
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,5,10,20,1,1,6,20,49,17,충청남도 홍성군 결성면 용호리,4480036028
0,0,0,1,1,3,-,-,-,-,-,-,1,10,4,25,14,3,1,1,7,23,19,4,충청남도 홍성군 서부면 이호리,4480037021
-,-,-,-,-,-,-,-,-,-,-,-,2,5,13,8,15,6,1,0,2,17,35,7,충청남도 홍성군 서부면 상황리,4480037024
0,0,1,0,0,0,-,-,-,-,-,-,0,11,12,15,13,8,2,4,8,20,30,15,충청남도 홍성군 서부면 남당리,4480037027
-,-,-,-,-,-,-,-,-,-,-,-,0,5,10,3,4,1,1,0,0,11,12,4,충청남도 홍성군 서부면 양곡리,4480037029
0,0,0,0,0,5,0,0,0,0,4,9,0,2,2,0,0,3,0,0,3,2,1,1,경상남도 진주시 금곡면 송곡리,4817033023
0,0,1,4,6,40,0,0,8,5,3,5,0,1,1,2,0,2,0,3,11,21,14,14,경상남도 진주시 금곡면 정자리,4817033024
0,0,0,0,3,3,4,18,27,12,7,6,15,50,36,26,33,24,4,2,17,22,27,26,경상남도 진주시 내동면,4817031000
0,0,0,0,0,2,0,0,2,1,0,1,0,1,2,1,1,1,1,1,6,5,7,8,경상남도 진주시 이반성면 용암리,4817037024
0,1,1,3,8,22,7,3,0,0,2,0,0,0,0,2,1,2,0,6,28,19,11,4,충청남도 공주시 의당면 오인리,4415036023
0,0,0,1,0,0,3,39,3,0,2,0,0,0,1,8,6,9,0,8,34,116,22,19,충청남도 공주시 의당면 청룡리,4415036026
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,5,0,0,2,7,5,4,경기도 양평군 개군면 자연리,4183041028
-,-,-,-,-,-,-,-,-,-,-,-,1,4,3,2,2,0,0,0,2,7,2,1,경기도 양평군 개군면 주읍리,4183041031
0,0,2,2,8,25,0,0,0,0,1,0,0,0,1,2,1,3,0,39,89,94,36,4,충청북도 진천군 초평면 중석리,4375032032
0,0,0,0,2,2,-,-,-,-,-,-,0,1,2,4,4,5,4,21,41,42,45,6,충청북도 진천군 문백면 계산리,4375033026
0,0,6,0,0,0,-,-,-,-,-,-,0,1,2,3,2,8,1,45,43,67,49,15,충청북도 진천군 문백면 도하리,4375033029
0,1,1,1,1,1,-,-,-,-,-,-,0,1,1,3,1,5,0,14,17,36,38,12,충청북도 진천군 문백면 태락리,4375033031
-,-,-,-,-,-,-,-,-,-,-,-,0,0,3,6,5,4,0,0,24,22,2,1,충청북도 진천군 백곡면 용덕리,4375034022
4,13,3,0,0,0,2,0,0,0,0,0,0,1,5,6,3,5,0,0,2,5,2,0,충청북도 진천군 백곡면 양백리,4375034024
4,12,2,0,2,1,1,0,0,0,0,0,0,2,5,4,3,6,0,0,3,10,4,2,충청북도 진천군 백곡면 대문리,4375034027
0,0,0,1,1,1,0,0,0,0,1,1,0,3,4,5,6,5,0,1,10,20,7,2,충청북도 진천군 백곡면 사송리,4375034029
0,0,0,2,3,3,0,0,0,0,2,0,1,5,6,10,7,7,0,58,103,47,16,5,충청북도 진천군 이월면 사곡리,4375035021
0,2,16,19,23,16,-,-,-,-,-,-,0,0,0,2,1,2,2,50,94,45,42,9,충청북도 진천군 이월면 장양리,4375035024
-,-,-,-,-,-,-,-,-,-,-,-,1,10,9,12,19,76,0,12,59,73,88,115,충청남도 태안군 남면 양잠리,4482532025
-,-,-,-,-,-,-,-,-,-,-,-,14,26,74,94,164,384,28,155,290,525,693,534,충청남도 태안군 근흥면,4482533000
-,-,-,-,-,-,-,-,-,-,-,-,5,3,8,15,48,100,10,21,37,63,96,43,충청남도 태안군 근흥면 마금리,4482533023
-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,2,1,-,-,-,-,-,-,충청남도 태안군 근흥면 가의도리,4482533029
-,-,-,-,-,-,-,-,-,-,-,-,1,4,3,7,8,47,1,4,21,33,32,56,충청남도 태안군 소원면 법산리,4482534022
0,0,0,0,0,1,-,-,-,-,-,-,1,4,3,7,13,59,0,1,39,55,62,25,충청남도 태안군 소원면 영전리,4482534024
-,-,-,-,-,-,-,-,-,-,-,-,3,7,8,11,12,28,0,6,70,58,46,23,충청남도 태안군 소원면 소근리,4482534025
-,-,-,-,-,-,-,-,-,-,-,-,2,6,3,5,3,24,0,46,58,26,27,101,충청남도 태안군 소원면 파도리,4482534028
-,-,-,-,-,-,-,-,-,-,-,-,3,2,9,12,19,21,0,9,50,55,18,8,충청남도 태안군 원북면 반계리,4482535021
-,-,-,-,-,-,-,-,-,-,-,-,3,10,10,13,26,70,0,0,54,63,47,88,충청남도 태안군 원북면 신두리,4482535025
-,-,-,-,-,-,-,-,-,-,-,-,1,2,11,18,30,77,0,0,40,53,21,9,충청남도 태안군 원북면 대기리,4482535027
-,-,-,-,-,-,-,-,-,-,-,-,2,6,10,37,57,47,0,0,35,61,30,46,충청남도 태안군 원북면 양산리,4482535030
-,-,-,-,-,-,0,0,0,0,0,2,1,2,2,3,1,4,4,6,28,35,43,17,인천광역시 강화군 양도면 하일리,2871035021
0,0,1,0,0,1,0,0,1,4,6,10,0,3,5,11,10,9,7,1,21,31,50,7,인천광역시 강화군 양도면 인산리,2871035024
0,0,0,0,1,0,0,0,1,3,2,2,3,4,5,5,7,6,7,7,35,65,81,56,인천광역시 강화군 양도면 도장리,2871035027
-,-,-,-,-,-,0,0,0,0,0,2,0,1,0,1,1,3,6,1,8,16,20,11,인천광역시 강화군 내가면 외포리,2871036023
0,2,4,8,29,13,0,0,11,9,5,2,6,21,26,41,85,42,134,100,513,708,699,401,인천광역시 강화군 하점면,2871037000
-,-,-,-,-,-,0,0,10,9,5,0,4,12,9,9,56,9,4,1,5,9,8,2,인천광역시 강화군 하점면 부근리,2871037023
0,0,0,2,23,3,-,-,-,-,-,-,0,1,1,3,4,8,18,30,248,392,477,339,인천광역시 강화군 하점면 망월리,2871037026
0,1,1,1,1,2,0,0,1,0,0,2,3,8,7,9,7,12,24,12,58,109,104,40,인천광역시 강화군 양사면,2871038000
-,-,-,-,-,-,0,0,1,0,0,2,1,0,1,4,2,5,6,2,17,38,29,24,인천광역시 강화군 양사면 교산리,2871038024
0,0,1,3,6,8,-,-,-,-,-,-,0,0,0,1,2,1,11,31,46,50,59,72,인천광역시 강화군 송해면 신당리,2871039022
0,0,0,3,4,7,-,-,-,-,-,-,0,0,0,0,1,3,3,2,3,7,5,6,충청남도 논산시 상월면 산성리,4423034022
1,1,1,3,6,9,-,-,-,-,-,-,0,0,2,5,12,9,10,2,6,20,10,12,충청남도 논산시 상월면 석종리,4423034025
0,0,0,1,1,0,-,-,-,-,-,-,0,0,1,3,5,2,14,3,1,0,0,0,충청남도 논산시 상월면 대우리,4423034028
-,-,-,-,-,-,2,3,4,2,7,18,0,0,2,2,2,9,0,0,3,7,3,1,경기도 안성시 대덕면 소내리,4155035033
-,-,-,-,-,-,-,-,-,-,-,-,0,3,9,10,12,13,0,0,1,6,1,1,충청북도 제천시 봉양읍 마곡리,4315025035
-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,3,10,8,0,0,1,3,11,14,충청북도 제천시 금성면 구룡리,4315031021
-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,3,4,10,0,0,0,0,0,5,충청북도 제천시 금성면 월굴리,4315031023
0,0,0,0,1,1,-,-,-,-,-,-,0,3,4,5,17,17,0,0,0,3,6,2,충청북도 제천시 금성면 활산리,4315031026
0,0,0,0,0,1,-,-,-,-,-,-,0,0,1,1,1,7,0,0,0,3,1,3,충청북도 제천시 금성면 진리,4315031029
-,-,-,-,-,-,0,10,0,0,0,0,0,0,0,2,3,19,0,0,0,1,2,4,충청북도 제천시 금성면 대장리,4315031033
0,0,1,1,1,2,0,10,0,2,0,0,0,5,6,6,5,4,0,10,30,28,23,5,충청남도 공주시 계룡면 중장리,4415033027
0,2,5,4,17,38,0,0,0,0,2,2,0,1,0,3,2,2,0,40,402,78,48,64,충청남도 공주시 계룡면 경천리,4415033030
0,0,0,0,2,15,5,31,0,0,0,0,0,2,1,1,2,2,0,6,22,26,17,17,충청남도 공주시 계룡면 월곡리,4415033034
0,1,0,5,5,3,10,16,7,4,0,0,0,0,0,0,2,1,1,15,188,27,20,5,충청남도 공주시 계룡면 유평리,4415033037
-,-,-,-,-,-,-,-,-,-,-,-,3,2,3,1,0,1,0,0,2,8,2,0,충청남도 공주시 반포면 상신리,4415034030
0,0,0,0,0,2,2,0,1,0,2,1,0,7,14,31,14,24,0,0,7,6,6,2,충청남도 금산군 제원면 수당리,4471032023
-,-,-,-,-,-,1,0,8,3,3,4,0,4,15,10,13,14,0,1,3,4,1,1,충청남도 금산군 제원면 명곡리,4471032024
0,0,0,1,2,5,1,1,6,5,3,4,3,14,20,29,54,163,0,17,187,216,185,87,경기도 평택시 현덕면,4122037000
-,-,-,-,-,-,0,0,0,0,0,1,0,2,1,3,9,8,0,0,0,4,3,1,경기도 평택시 현덕면 운정리,4122037022
-,-,-,-,-,-,-,-,-,-,-,-,1,3,3,5,8,8,0,4,13,21,12,2,경기도 평택시 현덕면 인광리,4122037025
-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,2,4,12,0,3,33,49,52,19,경기도 평택시 현덕면 기산리,4122037029
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,5,11,8,5,경기도 평택시 현덕면 장수리,4122037031
0,0,2,3,2,5,-,-,-,-,-,-,0,4,36,45,60,134,0,1,12,13,10,4,경기도 동두천시,4125000000
-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,2,2,4,-,-,-,-,-,-,경기도 동두천시 생연동,4125010300
-,-,-,-,-,-,-,-,-,-,-,-,2,0,0,0,0,1,0,0,1,1,0,0,경기도 화성시 봉담읍 당하리,4159025330
-,-,-,-,-,-,-,-,-,-,-,-,4,0,0,0,1,2,0,1,2,3,2,1,경기도 화성시 봉담읍 상기리,4159025336
-,-,-,-,-,-,-,-,-,-,-,-,0,3,3,1,3,1,1,0,1,0,0,0,충청남도 논산시 벌곡면 사정리,4423038023
-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,4,3,0,0,0,0,1,0,0,충청남도 논산시 벌곡면 검천리,4423038025
0,0,0,0,1,0,-,-,-,-,-,-,0,1,8,10,11,1,1,0,1,1,0,0,충청남도 논산시 벌곡면 도산리,4423038028
-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,5,6,0,2,0,1,0,0,충청남도 논산시 벌곡면 조동리,4423038031
-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,2,1,1,0,1,1,1,0,충청남도 논산시 벌곡면 양산리,4423038034
1,0,3,5,7,4,0,0,1,0,0,0,0,2,3,3,0,3,8,1,1,1,0,1,충청남도 논산시 양촌면 양촌리,4423039024
1,0,1,5,9,9,-,-,-,-,-,-,0,2,1,2,4,2,15,0,0,0,1,1,충청남도 논산시 양촌면 채광리,4423039027
0,0,0,0,1,2,0,0,0,1,3,13,1,2,5,4,14,25,0,1,7,9,3,1,경기도 안성시 일죽면 화봉리,4155039035
0,0,0,0,0,1,0,0,0,0,0,1,1,6,16,11,12,37,0,10,129,43,24,8,경기도 안성시 죽산면 매산리,4155040022
-,-,-,-,-,-,-,-,-,-,-,-,1,3,10,12,13,25,0,2,17,81,89,22,경기도 안성시 죽산면 장능리,4155040025
-,-,-,-,-,-,-,-,-,-,-,-,2,4,9,5,15,21,10,18,7,1,1,0,경기도 안성시 죽산면 두교리,4155040030
-,-,-,-,-,-,0,0,0,0,0,5,2,2,3,7,7,14,0,1,11,17,5,3,경기도 안성시 삼죽면 덕산리,4155041024
-,-,-,-,-,-,2,0,1,0,5,1,0,2,3,8,9,17,0,13,24,6,3,1,경기도 안성시 삼죽면 진촌리,4155041027
